ten_san_pham,gia_sale,gia_goc,rating,so_review,link_anh,shop,category,url_san_pham
JIFANPAUL | Ultra-light Foldable Waterproof Backpack for Outdoor Travel Hiking Cycling,139000,162000,5.0,2,https://filebroker-cdn.lazada.vn/kf/S872b2ab7a7f149d3954af6797a7d006aK.jpg,JIFANPAUL Global,Backpacks,https://www.lazada.vn/products/pdp-i3196335693.html
Large capacity 27L Portable Backpack Waterproof Nylon Folding Storage Travel Backpack Outdoor,251136,405882,4.964285714285714,38,https://sg-test-11.slatic.net/p/5556621da78987452f40a1bb0128990e.jpg,Westile,Backpacks,https://www.lazada.vn/products/pdp-i2380574672.html
Ba lô du lịch nữ chống trộm nhẹ đi học thời trang hợp thời trang,235000,540000,,,https://sg-test-11.slatic.net/p/77dbbe420343a841be2190eaa3b8729e.jpg,ghdgjhj,Backpacks,https://www.lazada.vn/products/pdp-i3264520151.html
Balo Ulzzang Hàn Quốc Thời Trang PRAZA - BL185 (Đen),189000,279000,4.925341130604289,5130,https://vn-live-01.slatic.net/p/4e0e53f6a9e20fb987998659e9ab172e.png,PRAZA,Backpacks,https://www.lazada.vn/products/pdp-i892674606.html
Balo nữ đi học thời trang vải cao cấp chống nước nhiều ngăn đựng vừa laptop đi làm du lịch 9726,369000,720000,4.923076923076923,13,https://sg-test-11.slatic.net/p/fc3cbbfff4a880217fa3d044e8a6c54f.jpg,BALOCOCASHOP,Backpacks,https://www.lazada.vn/products/pdp-i2778749453.html
"Hello Kitty Backpack for Female Students, Waterproof Pu Fabric, Standing Form, Large Straps That Are Comfortable on the Shoulders, Size 40cm",132300,175000,5.0,2,https://sg-test-11.slatic.net/p/68502a5df1dd44a807bcf2ec9501f361.jpg,AnhTuyet.store,Backpacks,https://www.lazada.vn/products/pdp-i3184740146.html
"JIFANPAUL | Large Capacity Backpack for High School, Middle School, Elementary School Students (Grades 4-6) and College Students",156000,178000,4.5,4,https://filebroker-cdn.lazada.vn/kf/Sd6c9c445ecd04278a41fc81a15151046s.jpg,JIFANPAUL Global,Backpacks,https://www.lazada.vn/products/pdp-i3197705563.html
"[ Big sales] Balo k20,BaLo rằn ri,chuẩn ( xịn )",137100,250000,4.827586206896552,29,https://filebroker-cdn.lazada.vn/kf/Sbb093a2886d24451845521d8ac68024af.jpg,chú bộ đội store 1988,Backpacks,https://www.lazada.vn/products/pdp-i2603540668.html
Balo Da Nam Nữ Cao Cấp Siêu Mềm Hàng Vip Dành Cho Giới Trẻ,265000,490000,4.896551724137931,29,https://filebroker-cdn.lazada.vn/kf/S9191c0fdfc28428c9238654484dcaed3N.jpg,PQNEW,Backpacks,https://www.lazada.vn/products/pdp-i1493458049.html
"Balo laptop chống sốc 14-15.6-17 inch, balo lớn, balo du lịch, có cáp USB - B020",114840,198000,4.6875,16,https://sg-test-11.slatic.net/p/bd157c1a13b8125421082c03111b6584.jpg,Chow Chow House,Backpacks,https://www.lazada.vn/products/pdp-i2494746131.html
MIRUIDUO | Unisex Lightweight Travel Tennis & Badminton Backpack,186000,,4.857142857142857,14,https://filebroker-cdn.lazada.vn/kf/Sa298b78e78ab4639a6826a6fc9e1cee0w.jpg,MIRUIDUO,Backpacks,https://www.lazada.vn/products/pdp-i3193787199.html
"Balo HARAS Thời Trang Hàn Quốc Phối Da Hình BoyMusic Và One Piece, Có Cổng Sạc USB, Có Ngăn Đựng Laptop - HR300",170000,290000,4.845070422535211,71,https://vn-live-01.slatic.net/p/186794741386decdb5dfbc6553533c49.jpg,HARA Shop,Backpacks,https://www.lazada.vn/products/pdp-i1963447665.html
Balo nam nữ đi học đi chơi thời trang cao cấp phong cách mới,256000,490000,,,https://vn-live-01.slatic.net/p/62755f2c111c59f2f016eb8632baff84.png,ananshop688,Backpacks,https://www.lazada.vn/products/pdp-i2244453517.html
Balo Nữ Đi Học Ba Lô Nữ Hàn Quốc Vải Dù Chống Nước Đựng Vừa A4 ( TẶNG KÈM PHỤ KIỆN ),133000,139000,4.879003558718861,281,https://sg-live-01.slatic.net/p/3e2bb4d2eee67d7d5443ddf9c523114a.jpg,Shop Long Tuấn,Backpacks,https://www.lazada.vn/products/pdp-i903940213.html
"Rosy Recess Women's Backpack Cute Dog Printed Schoolbag, Fresh and Sweet Design",102000,164000,,,https://sg-test-11.slatic.net/p/40898716c28cda327457349a615a0600.png,ROSY RESESS MALL,Backpacks,https://www.lazada.vn/products/pdp-i3173579894.html
ELACCENT Women's schoolbag large capacity student star backpack new style backpack,134000,248000,5.0,25,https://sg-test-11.slatic.net/p/17545390e9efb90e6eb2b5473ea0a032.jpg,ELACCENT BAG MALL,Backpacks,https://www.lazada.vn/products/pdp-i2595759434.html
David&Bella Bag Women's bag Women's backpack mini backpack Korean version Student backpack Fashion schoolbag,43000,86000,4.333333333333333,51,https://my-live-02.slatic.net/p/9da9ae7338bd28d9ffd56cfbfebb6b27.jpg,Deere Jack Store,Backpacks,https://www.lazada.vn/products/pdp-i2114466305.html
Johnn Canvas backpack Large capacity outdoor travel bag Outdoor travel backpack for male college students,138000,182400,4.825,89,https://my-live-02.slatic.net/p/46fa4b583847476ce548d01ace83c426.jpg,ELACCENT BAG MALL,Backpacks,https://www.lazada.vn/products/pdp-i2217689281.html
QFDI Women's bag Women's backpack fashion retro print mini backpack multifunctional backpack,49000,79000,4.717317896767969,2073,https://my-live-02.slatic.net/p/3182e42d6b8e4c0f524827fac39f9ce2.jpg,Sandro,Backpacks,https://www.lazada.vn/products/pdp-i2220493954.html
Deere Jack schoolbag female student simple capacity backpack Japanese ins boys and girls backpack,175000,350000,4.928571428571429,196,https://sg-test-11.slatic.net/p/40237a882b330bd40dc1fc890753d859.jpg,Deere Jack Store,Backpacks,https://www.lazada.vn/products/pdp-i2415181777.html
MENGMIAN | Durable Canvas Men's Tool Backpack Large Capacity Simple Travel Backpack,126000,196000,4.0,1,https://filebroker-cdn.lazada.vn/kf/S730c3216229d4ca9a705b842ab82200fW.jpg,mengmian Global,Backpacks,https://www.lazada.vn/products/pdp-i3235981136.html
JIFANPAUL | Compact Light Corduroy Canvas Backpack,111000,133000,4.5,4,https://filebroker-cdn.lazada.vn/kf/Sf2bfa665dfaa4093a390c268c6bf140dL.jpg,JIFANPAUL Global,Backpacks,https://www.lazada.vn/products/pdp-i3198047459.html
"Ba Lô 80L, Túi Chiến Thuật Leo Núi Đi Bộ Đường Dài Chống Nước Cắm Trại Ngoài Trời Du lịch Nam Nữ, Balo quân sự",167000,300000,4.471698113207547,53,https://vn-live-01.slatic.net/p/6c7853aa3dbdd044976dc69ba297be28.png,Minh Hằng Store,Backpacks,https://www.lazada.vn/products/pdp-i1181110068.html
Balo mini balo nữ đi học đi chơi du lịch phong cách hàn quốc dễ thương BLVSONG02,68800,148333,4.696428571428571,56,https://vn-live-01.slatic.net/p/459efe80cbd422a182a49f2e6bb9174e.jpg,Túi xách Hadas,Backpacks,https://www.lazada.vn/products/pdp-i2329427068.html
Ba Lô Chống Nước Nhẹ Có Thể Gập Lại Unisex Ba Lô Du Lịch Đi Bộ Đường Dài Bằng Nylon Dành Cho Cắm Trại Đi Xe Đạp Ngoài Trời - Túi Đeo Vai Có Thể Đóng Gói,168000,312000,4.972222222222222,116,https://filebroker-cdn.lazada.vn/kf/Sffb663c881bb452cbdc4e538009d49a0F.jpg,Global Merch Park,Backpacks,https://www.lazada.vn/products/pdp-i2621800197.html
"Balo da nữ, ba lô da mềm phong cách Hàn Quốc, dung lượng lớn kích thước (31 x 27 x 5)",197010,230000,4.9375,32,https://vn-live-01.slatic.net/p/4fb540cb42a00f6ce15a0907abd631dd.jpg,MTienShop,Backpacks,https://www.lazada.vn/products/pdp-i2375782135.html
Praza High-End Fashion Basic Leather Backpack - Bl201,259000,450000,4.666666666666667,12,https://vn-live-01.slatic.net/p/41edcc7305020ebdda4be7166906e48b.png,PRAZA,Backpacks,https://www.lazada.vn/products/pdp-i2308674406.html
C & K Backpack Cute Panda Casual Fashion Backpack,86000,170000,,,https://sg-test-11.slatic.net/p/de5468f31280a28e45fc2e9fee5f0418.png,Hush Puppy,Backpacks,https://www.lazada.vn/products/pdp-i3095963597.html
【CAMPOUT】 Waterproof Basketball Backpack with Dry-Wet Separation for Sports and Gym,150000,268000,5.0,2,https://sg-test-11.slatic.net/p/d2edaa35367f0ba7bb52d57b06c82eae.png,CAMPOUT Shopping Mall,Backpacks,https://www.lazada.vn/products/pdp-i3085718977.html
SKV backpack men's large capacity multi-functional computer bag fashion high-end leisure business commuting #B20430,343467,646000,5.0,4,https://sg-test-11.slatic.net/p/4ceb9a5977d9c6b519d5e62f8989b37c.jpg,SKV Smart travel bag,Backpacks,https://www.lazada.vn/products/pdp-i2407888102.html
Ba lô vải canvas trơn nhỏ xinh siêu cute . Túi trơn về tự vẽ lên hoạ tiết yêu thích,35000,,5.0,1,https://filebroker-cdn.lazada.vn/kf/S89767a163b494b4292607ec0ecb32210h.jpg,Túi vải rút ,Backpacks,https://www.lazada.vn/products/pdp-i2367667181.html
QFDI Ladies backpack factory direct sales PU leather backpack large capacity high school students backpack leisure ladies travel bag foreign trade wholesale,69000,135000,5.0,38,https://sg-test-11.slatic.net/p/55d5c517245fd636ac7b9cf527b8cb44.jpg,Sandro,Backpacks,https://www.lazada.vn/products/pdp-i2613351928.html
"Balo Thời Trang Hàn Quốc Cao Cấp, Balo Nam Nữ, Balo Du Lịch Phong Cách HARAS HR0263",132000,250000,4.845528455284553,123,https://vn-live-01.slatic.net/p/1f265dc05228aff5b8cc803241b44388.jpg,HARA Shop,Backpacks,https://www.lazada.vn/products/pdp-i451128273.html
ELACCENT Backpack backpack large capacity high school junior high school pupils schoolbag Men's and women's travel backpack computer bag,93000,162000,4.926829268292683,118,https://my-live-02.slatic.net/p/8f686463646cab0eeb180991a4a32bb9.jpg,ELACCENT BAG MALL,Backpacks,https://www.lazada.vn/products/pdp-i2274174072.html
"Multi-Purpose Waterproof Sports Drawstring Backpack, Large Capacity, Fashionable Design",150000,180000,4.8,15,https://vn-live-01.slatic.net/p/006613d6b27bf0b37b8d78bb4bd142da.jpg,Thoitrang&balotuixach,Backpacks,https://www.lazada.vn/products/pdp-i2395804247.html
"[LỖI 1 ĐỔI 1]Balo nam nữ thời trang cao cấp, cặp học sinh đi học trung học, balo đựng quần áo đi du lịch size 47cm TULIP ONE BL054 HÀNG CHUẨN chất liệu vải cao cấp chống xước, chống thấm nước tuyệt đối",139000,204000,4.933333333333334,15,https://vn-live-01.slatic.net/p/6a2e97a220c0cf7194fff859f4d388e3.png,TULIP ONE,Backpacks,https://www.lazada.vn/products/pdp-i2601952460.html
Balo chống gù balo cặp chống nước cho bé trai bé gái cặp học sinh tặng kèm móc khóa và sitker,179000,250000,4.956521739130435,92,https://sg-test-11.slatic.net/p/96ab6c416fcc212fe1ba8e27d8a4703f.jpg,TraDeMark - Gia Dụng- Tiện Ích,Backpacks,https://www.lazada.vn/products/pdp-i2738541944.html
Balo Sao Da Mềm Cao Cấp Nam Nữ,129000,249000,2.0,1,https://vn-live-01.slatic.net/p/795701451b71ed598996c49130aa0e50.jpg,Double D Bags,Backpacks,https://www.lazada.vn/products/pdp-i3066340440.html
MIRUIDUO | Fashionable Multi-Function Lightweight Large Capacity Oxford Fabric Backpack,233000,,4.875,17,https://filebroker-cdn.lazada.vn/kf/Sa1cc44a69f944870a06ce105e9e04953Y.jpg,MIRUIDUO,Backpacks,https://www.lazada.vn/products/pdp-i3194100731.html
Warrior | New Large Capacity Lightweight Travel Backpack,402000,,4.866666666666666,20,https://filebroker-cdn.lazada.vn/kf/S29363bbf6bec48ad8d91e6e8b9f7b5a2Q.jpg,Warrior Backpack,Backpacks,https://www.lazada.vn/products/pdp-i3196191108.html
JIFANPAUL | Cute and Chic College Style Backpack,146000,189000,4.714285714285714,7,https://filebroker-cdn.lazada.vn/kf/S85a5cda6e6b14bdfad1e988e49ca75271.jpg,JIFANPAUL Global,Backpacks,https://www.lazada.vn/products/pdp-i3197724790.html
JIFANPAUL | High Fashion New School Backpack for Middle School Students,233000,,4.8,5,https://filebroker-cdn.lazada.vn/kf/S84ebb054d97448b396d6021548ff25ee5.jpg,JIFANPAUL Global,Backpacks,https://www.lazada.vn/products/pdp-i3197932909.html
"Balo nữ thời trang cỡ trung nhiều ngăn tiện dụng, vải dù chống thấm cao cấp, tặng kèm móc khóa gấu LX308",165000,298000,4.875,32,https://vn-live-01.slatic.net/p/2eda714f378155924c04eeb51ea90604.jpg,Thành Đạt Shop17,Backpacks,https://www.lazada.vn/products/pdp-i2418351311.html
Primary School Backpacks for Boys and Girls - Children's School Bags from Grade 1 to Grade 3 with Anti-Hunchback Reflective Material,152000,159000,4.952475247524752,1010,https://vn-live-01.slatic.net/p/e855638a1cee0735dc4804ae07868161.png,Shop Long Tuấn,Backpacks,https://www.lazada.vn/products/pdp-i2258103153.html
"Seachoice SC1688 laptop backpack, waterproof Oxford material, large capacity, 16'' laptop, USB charging port and unisex shoe compartment",590750,1388520,4.964285714285714,56,https://vn-live-01.slatic.net/p/f7c0309bab7da72675fbeca35af8d72e.jpg,SeaChoice,Backpacks,https://www.lazada.vn/products/pdp-i2343402137.html
Warrior | Large Capacity Lightweight Men's Backpack for Commuting and Travel,272000,359000,4.571428571428571,17,https://filebroker-cdn.lazada.vn/kf/Sb65147dd1d274dc8a3147b88f2283960e.jpg,Warrior Backpack,Backpacks,https://www.lazada.vn/products/pdp-i3192217309.html
Balo Phượt Thể Thao Nam Nữ Đa Chức Năng Ba Lô Du Lịch Size Lớn Dùng Leo Núi Dã Ngoại Thời Trang - SHOP HUYỀN BIN,109000,179000,4.957575757575758,165,https://vn-live-01.slatic.net/p/bd37cb9e158b4dcfd8f9c4fbfad4890f.jpg,SHOP HUYỀN BIN,Backpacks,https://www.lazada.vn/products/pdp-i2239194593.html
BATYLANLO | Colorful Oxford Fabric Women's Casual Sports Travel Backpack,269000,867000,5.0,1,https://filebroker-cdn.lazada.vn/kf/S98eaf6cc0c644dc0ab3ff7259d556624I.jpg,Ceion Keust Specialty Store,Backpacks,https://www.lazada.vn/products/pdp-i3197015701.html
"Balo Laptop Công Sở, Balo Nam Nữ Đựng Được Laptop 15.6 Inch, Balo Cao Cấp HARAS HR099",132000,199000,5.0,12,https://vn-live-01.slatic.net/p/ceb358761cbb8ddd9505420e501d9b11.jpg,HARA Shop,Backpacks,https://www.lazada.vn/products/pdp-i135789869.html
Warrior | Men's Commuter Laptop Backpack for Business Travel Lightweight High Capacity,361000,405000,4.8125,16,https://filebroker-cdn.lazada.vn/kf/Sd32169e688944660b9fc4d947e46ddc0j.jpg,Warrior Backpack,Backpacks,https://www.lazada.vn/products/pdp-i3255666071.html
Balo capybara KNOTE cặp sách học sinh dày dặn form chuẩn cao cấp cho bé từ mầm non đến cấp,195000,390000,5.0,6,https://sg-test-11.slatic.net/p/eb9643075e0be1f6412befa2cd8a62f4.png,Great-King,Backpacks,https://www.lazada.vn/products/pdp-i3168477393.html
57X40Cm Super Large Backpack Laptop Travel Bag for Work and Business Mix 2 Colors - L01,219000,299000,4.944444444444445,108,https://vn-live-01.slatic.net/p/05c028571d221dfb0b497c45d20e60fe.jpg,Balo Chất Lượng - Giá Sỉ,Backpacks,https://www.lazada.vn/products/pdp-i1185332330.html
Ba lô công suất lớn cho phụ nữ Phong cách mới túi học sinh và trung học trường học sinh học Oxford vải Harajuku Phong cách ba lô túi nước ngoài,24000,48000,,,https://sg-test-11.slatic.net/p/08de9c9a4deb7695d45fed56b35a99e5.jpg,PamelaTF,Backpacks,https://www.lazada.vn/products/pdp-i3067096075.html
"Balo học sinh tiểu học, balo cấp 1 thời trang nhiều màu sắc HARAS HR339",132000,250000,4.956521739130435,23,https://vn-live-01.slatic.net/p/324fc6a3b4f6e5b2a8de0d2315ecb4fb.jpg,HARA Shop,Backpacks,https://www.lazada.vn/products/pdp-i3132476220.html
BYUELUN | Women's Multi-Use Fashionable Backpack for Daily Commute,284000,706000,5.0,1,https://filebroker-cdn.lazada.vn/kf/S18458726fdf44ce5a7d145dee8cc9e45y.jpg,Buyuelun bag,Backpacks,https://www.lazada.vn/products/pdp-i3196461659.html
JIFANPAUL | Camouflage Oxford Fabric Men's Backpack,47000,69000,4.813953488372093,44,https://filebroker-cdn.lazada.vn/kf/S720abf93479440ae82c7e79224a21dc0t.png,JIFANPAUL Global,Backpacks,https://www.lazada.vn/products/pdp-i3197867553.html
QFDI  🌼【Miễn Phí Vận Chuyển】🌼ba lô học sinh ba lô cho bé trai cặp miti học sinh balo đi chơi du lịch  Ba Lô Thể Thao Chống Nước Chất Lượng Cao Dung Tích Lớn Thời Trang Nam balo đi chơi du lịch balo nam,152000,268000,4.912806539509536,366,https://vn-live-01.slatic.net/p/763b3f4c098cc5e6fba63f7d7d773028.jpg,Sandro,Backpacks,https://www.lazada.vn/products/pdp-i2308391550.html
JOSEN LIGHTING | Trendy Large Capacity Men Canvas Backpack,295000,,,,https://filebroker-cdn.lazada.vn/kf/Sb472f1f066b243e4a8521bd91f3cfd95l.jpg,josenlighting,Backpacks,https://www.lazada.vn/products/pdp-i3233868532.html
Deere Jack Spider five-pointed shield three-dimensional children's backpack for primary and secondary school students kindergarten school bag,91000,182000,4.775280898876405,145,https://vn-live-01.slatic.net/p/7036debccc77ef3167779b6ad21c4935.jpg,Deere Jack Store,Backpacks,https://www.lazada.vn/products/pdp-i1081918908.html
BALO DA NGĂN THÊU DEGREY màu đen vải da simili dày dặn ngăn rộng chuẩn đơn giản tiện lợi,226710,350000,,,https://sg-test-11.slatic.net/p/2fabf592ff523ddf9b52463bb46d8955.jpg,MAYLAN STORE 02,Backpacks,https://www.lazada.vn/products/pdp-i3259435208.html
"XiXi New colorful violent bear backpack, trendy cartoon plush backpack, cute one-shoulder cross-body doll bag for girl",55000,99000,5.0,42,https://sg-test-11.slatic.net/p/5d2cc3d23bb9dd15def9f4ae20f6a9c3.jpg,Happy Enfant,Backpacks,https://www.lazada.vn/products/pdp-i2534066156.html
Balo đi học thời trang nữ phong cách nhật màu pastel kiểu dáng mới đựng laptop đi làm du lịch 9608,369000,620000,5.0,4,https://sg-test-11.slatic.net/p/f85b0b44f2f50451d6de0cd0ea0c917b.jpg,BALOCOCASHOP,Backpacks,https://www.lazada.vn/products/pdp-i2819106807.html
"Laptop Backpack, High-End Women's Fashion Backpack Vachino - Bg017. Fits a 13-Inch Laptop, A4 Documents, and 3-4 Sets of Clothes. 12 Month Warranty. Free Returns Within 7 Days.",257729,450000,5.0,5,https://vn-live-01.slatic.net/p/45917d53fb29746c6cd2d5e5e6056a66.jpg,NOVASA,Backpacks,https://www.lazada.vn/products/pdp-i2440694212.html
ZMONH Thời Trang Ngọt Ngào Bow PU Da Ba Lô Hàn Quốc Đơn Giản Giản Phụ Nữ Giản Dị Của Mini Ba Lô,41471,74648,5.0,7,https://sg-test-11.slatic.net/p/b95c88a2dc9ffe27e59dcb6711190f2f.jpg,ZMONH bag,Backpacks,https://www.lazada.vn/products/pdp-i2856223909.html
STAR FRUIT⭐ Women's Backpack Cute Leisure Travel Large Capacity Student Schoolbag,103000,184000,5.0,5,https://sg-test-11.slatic.net/p/4d8e862c8e354ba1241baa14848bc689.png,STAR FRUIT MALL,Backpacks,https://www.lazada.vn/products/pdp-i3192073092.html
Balo Da Thời Trang Hàn Quốc HARAS HR271,151000,250000,4.877777777777778,90,https://vn-live-01.slatic.net/p/b38646e2316dd6e1e6c8797e896c9a04.jpg,HARA Shop,Backpacks,https://www.lazada.vn/products/pdp-i1348005605.html
VINTLOOK Super Korean Style Small Floral Backpack Spring and Summer New Lace-up One-Shoulder Crossbody Three-in-One Sweet Fresh Handbag,92000,104000,,6,https://sg-test-11.slatic.net/p/8cca02a6a9cddc52318e5c48db025404.png,VINTLOOK MALL,Backpacks,https://www.lazada.vn/products/pdp-i3127351603.html
MENGMIAN | Casual Large Capacity Backpack for Men and Students with Laptop and Travel Function,280000,451000,4.6,5,https://filebroker-cdn.lazada.vn/kf/Sddbfa9b2fa354bdb965e505f1a39b128q.jpg,mengmian Global,Backpacks,https://www.lazada.vn/products/pdp-i3213594837.html
"BALO ĐỰNG ĐỒ NGHỀ SIZE TRUNG  LOẠI TỐT , DÀY , KHÓA TO BAO GÃY",145000,210000,5.0,2,https://vn-live-01.slatic.net/p/353fc9a087b189f8cf37b21b67b8ca4b.jpg,Siêu thị túi đồ nghề và dụng cụ cầm tay,Backpacks,https://www.lazada.vn/products/pdp-i3001519400.html
IELGY Fashion business computer backpack women's large capacity oxford cloth,218310,476192,5.0,4,https://my-live-02.slatic.net/p/aee64862af5cb3635c8a5deb19cb8dd9.jpg,IELGY bag,Backpacks,https://www.lazada.vn/products/pdp-i2066377054.html
"[Deere Jack 🌺【Miễn Phí Vận Chuyển】🌺Personalized graffiti student schoolbag men and women casual simple all-match backpack,Deere Jack Personalized graffiti student schoolbag men and women casual simple all-match backpack,]",173000,346000,4.984848484848484,66,https://my-live-02.slatic.net/p/e18496cc1d5a03e02ec4da8a76a5ba15.jpg,Deere Jack Store,Backpacks,https://www.lazada.vn/products/pdp-i2361075775.html
【HUIESON】Backpack men's and women's sports lightweight outdoor mountaineering large capacity backpack travel bag,173000,346000,5.0,121,https://sg-test-11.slatic.net/p/ce01ec437523061eeb3ddc4fa1447ff9.jpg, HUIESON Shopping Mall,Backpacks,https://www.lazada.vn/products/pdp-i2613413784.html
Chiến Thuật Ba Lô 80L/100L Leo Núi Túi Dung Tích Lớn Đi Bộ Đường Dài Cắm Trại Du Lịch Unisex Chất Liệu Oxford,318400,518000,4.888888888888889,16,https://filebroker-cdn.lazada.vn/kf/Sbc59231a10d34af6bf51e198ae4cda13p.jpg,GlobalLifestyle,Backpacks,https://www.lazada.vn/products/pdp-i3005346570.html
"( Hàng chuẩn xịn) Balo con cóc rằn ri và xanh trơn balo k20, balo dã ngoại, balo du lịch",190000,210000,5.0,2,https://filebroker-cdn.lazada.vn/kf/S83a0f3ae409b424782876449aee623bb0.jpg,Lính Sài Gòn,Backpacks,https://www.lazada.vn/products/pdp-i2649950959.html
Balo chống gù balo cặp chống nước cho bé trai bé gái cặp học sinh tặng kèm móc khóa và sitker,185000,250000,5.0,51,https://sg-test-11.slatic.net/p/96ab6c416fcc212fe1ba8e27d8a4703f.jpg,Gia dụng- tiện ích thông minh-Thương Trademark,Backpacks,https://www.lazada.vn/products/pdp-i2738564696.html
"Balo nữ size to đi học ( SIZE 40) đẹp thời trang chất da cap cấp đi chơi du lịch, Balo học sinh M201.1,",114900,250000,4.702702702702703,37,https://vn-live-01.slatic.net/p/204676e9ac2ddc0669b24612dc8cdd2c.jpg,HABI -  Trùm Túi Xách,Backpacks,https://www.lazada.vn/products/pdp-i2606757929.html
Warrior | Business Commuter Backpack For Men Waterproof Large Capacity Lightweight,403000,,4.838709677419355,38,https://filebroker-cdn.lazada.vn/kf/S1a3038f91078457bb19348540e9eab6a4.jpg,Warrior Backpack,Backpacks,https://www.lazada.vn/products/pdp-i3192335241.html
Warrior | Lightweight Travel Backpack Small Size,396000,,4.8,10,https://filebroker-cdn.lazada.vn/kf/Sb3e645983bba4b769511e54323b9892dj.jpg,Warrior Backpack,Backpacks,https://www.lazada.vn/products/pdp-i3196336936.html
"[MIRUIDUO | Multi-Function Waterproof Durable Sports Backpack for Badminton and Tennis Rackets,MIRUIDUO | Multi-Function Waterproof Durable Sports Backpack for Badminton and Tennis Rackets,]",357000,,4.944444444444445,18,https://filebroker-cdn.lazada.vn/kf/S81b9ebce1287439dac53bdde5891e67fh.jpg,MIRUIDUO,Backpacks,https://www.lazada.vn/products/pdp-i3193843586.html
MIRUIDUO | Student Lightweight Backpack Women's New Style School Style Large Capacity,230000,,4.9,10,https://filebroker-cdn.lazada.vn/kf/Sc0636b83ca8949cbb9411ac6c53e660ab.jpg,MIRUIDUO,Backpacks,https://www.lazada.vn/products/pdp-i3193382745.html
Ba Lô Ngoài Trời Chống Nước 35L Camo Dành Cho Nam Túi Thể Thao Cắm Trại Đi Bộ Đường Dài Dung Tích Lớn Có Ngăn Bên Trong Và Khóa Kéo,622250,851000,4.684210526315789,66,https://filebroker-cdn.lazada.vn/kf/Sabca89ff466d4ffa87f85d4fc78d0287g.jpg,GlobalLifestyle,Backpacks,https://www.lazada.vn/products/pdp-i2894577719.html
Balo Da Cao Cấp Thời Trang Hàn Quốc HARAS  BL003,122000,190000,4.833333333333333,6,https://vn-live-01.slatic.net/p/47cc57c0d9186b670af556644dac372f.jpg,HARA Shop,Backpacks,https://www.lazada.vn/products/pdp-i2114683234.html
[HCM]Balo Bố Thời Trang Be Your Style (Size 30x40cm-Ảnh Thật),39000,65000,4.333333333333333,6,https://vn-live-01.slatic.net/p/770ad9e611a32c2ea5ba7472b3baae68.jpg,Phụ Kiện Vinh Nguyễn,Backpacks,https://www.lazada.vn/products/pdp-i253306206.html
MIRUIDUO | Lightweight Multi-Function Travel Backpack,184000,,4.785714285714286,19,https://filebroker-cdn.lazada.vn/kf/S43e2b7a8b7cb4d97aff8b86c255f659fb.jpg,MIRUIDUO,Backpacks,https://www.lazada.vn/products/pdp-i3193520194.html
JOSEN LIGHTING | Outdoor Travel Backpack Light Small Hiking Bag,214000,,4.0,1,https://filebroker-cdn.lazada.vn/kf/Sf7a1b761479849bc947573d198be9f7a8.jpg,josenlighting,Backpacks,https://www.lazada.vn/products/pdp-i3231293974.html
MENGMIAN | Multi-functional Outdoor Durable Fishing Backpack Large Capacity,144000,226000,4.0,1,https://filebroker-cdn.lazada.vn/kf/S54eac38cc5144b6f9383e70086203cf0L.jpg,mengmian Global,Backpacks,https://www.lazada.vn/products/pdp-i3235864534.html
C&K Backpack men's large capacity business computer backpack travel backpack high school junior high school students schoolbag,139000,276000,4.888,125,https://sg-test-11.slatic.net/p/06ff2e9e8080076f9b62613576459a6a.jpg,Hush Puppy,Backpacks,https://www.lazada.vn/products/pdp-i2601121523.html
"Balo Chống Gù Cho Bé Trai Gái Siêu Nhẹ Chống Nước, Ba lô cấp 1, Cặp Sách Học Sinh Tiểu Học, Tặng Kèm Thú Bông Và Sticker",208000,416000,4.978260869565218,184,https://sg-test-11.slatic.net/p/7d73775b4d3f63455f1a7093e450c35f.png,Great-King,Backpacks,https://www.lazada.vn/products/pdp-i2651998454.html
"Balo thời trang, Balo nữ thời trang, Balo thời trang Hàn Quốc chất liệu da cao cấp mềm đẹp sành điệu - Alice Store",149000,190000,5.0,0,https://vn-live-01.slatic.net/p/9fb3b01a0d1c31dfa6af6f1337f0036c.jpg,Alice Tran Store,Backpacks,https://www.lazada.vn/products/pdp-i2483116748.html
Lightweight Casual School Backpack for Girls,559000,,4.5,2,https://filebroker-cdn.lazada.vn/kf/Sa03bbe8d2291496aafdfe45b9dd121826.jpg,YunZhiYi home furnishing,Backpacks,https://www.lazada.vn/products/pdp-i3246498684.html
Eco Polyester Bundle Pocket Race Backpack Portable Waterproof Shopping Pack Backpacks for Men Women Outdoor Sports Gym Bag 42*34cm,18700,37300,5.0,2,https://sg-test-11.slatic.net/p/f3382b35c4fe77bdfcbc30dd2fafd423.jpg,XZ Outdoor,Backpacks,https://www.lazada.vn/products/pdp-i3142266436.html
"QFDI Primary school students' burden-reducing schoolbag, Pikachu children's schoolbag, children's backpack",121000,196000,4.84,132,https://my-live-02.slatic.net/p/8d24c142a5f3b4c65a6f2a9cbd707bfd.jpg,Sandro,Backpacks,https://www.lazada.vn/products/pdp-i2294982629.html
