ten_san_pham,gia_sale,gia_goc,rating,so_review,link_anh,shop,category,url_san_pham
"Áo Khoác Kaki Nam Dày Nhiều Túi Chất Lượng Cao Siêu Dày Dặn Phong Cách Độc Đáo, Áo Khoác Nam Mùa Đông Dày Dặn M01",169000,399000,4.705699481865285,965,https://vn-live-01.slatic.net/p/751cbe7035a6b6884ab3350701d651e5.png,Xiem Shop,jackets_coats,https://www.lazada.vn/products/pdp-i1540185329.html
"Silver Coated Fabric Wind Jacket (Waterproof and Windproof Fur-Lined Jacket for Warmth, Umbrella Jacket for Men and Women)",113000,190000,4.888803680981595,1304,https://filebroker-cdn.lazada.vn/kf/S6c5e521c0d574913a1ad3b46f29f6ee68.jpg,Thời Trang Nampo,jackets_coats,https://www.lazada.vn/products/pdp-i1932138930.html
(Hcm) Flannel Jacket with Embroidered Logo with Zipper and Hood to Keep the Body Warm Extremely Good - Hottrend Genz Fashion Men's Fashion 1986,108000,194000,4.75531914893617,470,https://vn-live-01.slatic.net/p/39d8a3d09e2f68faf33fe9600b11a4c8.jpg,THOITRANGNAM1986,jackets_coats,https://www.lazada.vn/products/pdp-i2270114469.html
"[JIFANPAUL | Lightweight Men's Jacket for Middle-aged and Elderly 2025 Spring and Autumn,JIFANPAUL | Lightweight Men's Jacket for Middle-aged and Elderly 2025 Spring and Autumn,]",179000,222000,4.746031746031746,63,https://filebroker-cdn.lazada.vn/kf/Sb660aecec1ee4aa4bdc0b753b0ad40dai.jpg,JIFANPAUL Global,jackets_coats,https://www.lazada.vn/products/pdp-i3194885936.html
"Áo Khoác Thời Trang Nam Dù Dày 2 Lớp Có Nón Phong Cách Lịch Lãm, Áo khoác dù nam dày mặc mùa đông",157410,299000,4.8,35,https://vn-live-01.slatic.net/p/05a7a4b498224a031aff5954d59fb014.jpg,TRENDING CLOTHES,jackets_coats,https://www.lazada.vn/products/pdp-i2493696870.html
Jeep Spirit Outdoor Windbreaker Clothing Men's Casual Jacket With Pockets Trendy Brand Spring and Autumn Windproof Men's Mountaineering Ski Suit,269999,548772,4.894736842105263,504,https://my-live-01.slatic.net/p/6199d4f39b850a5a9862a16f01742c75.jpg,JEEP SPIRIT Οfficial,jackets_coats,https://www.lazada.vn/products/pdp-i2562394269.html
QIAOXIZI | Warm Anti-Aging Hooded Long Coat for Middle-Aged Women,197000,1170000,4.71875,32,https://filebroker-cdn.lazada.vn/kf/Sf4132318629a4f318f6af492c4476670s.jpg,QXZ FASHION,jackets_coats,https://www.lazada.vn/products/pdp-i3194550721.html
Men's Paddle Jacket with 3-Layer Cotton Hood Super Warm Winter Men's Fashion 1986,157092,318000,4.440476190476191,84,https://vn-live-01.slatic.net/p/d7d14dbd06cb89aae8a5f08f510059d6.jpg,THOITRANGNAM1986,jackets_coats,https://www.lazada.vn/products/pdp-i2039733385.html
JIFANPAUL | Warm and Fleece-lined Men's Coat with Removable Hood,219000,262000,5.0,2,https://filebroker-cdn.lazada.vn/kf/S362be13fb92243d9bf8d922613807f045.jpg,JIFANPAUL Global,jackets_coats,https://www.lazada.vn/products/pdp-i3196451733.html
Zuogeeya | Warm and Loose-Fitting Winter Jacket for Men,1086000,2155000,4.0,1,https://filebroker-cdn.lazada.vn/kf/Sfddf657277784db9bedd2f2109b2e794z.jpg,zuogeeya,jackets_coats,https://www.lazada.vn/products/pdp-i3220064638.html
Outdoor Jackets Men Tactics Consul Archon Heat Reflective Warm Windproof Waterproof Camouflage Coats Hooded Camo Parkas,804409,999900,,,https://sg-test-11.slatic.net/p/e5dbb26e85f2f95a021a7fdd953db952.jpg,Maike Store,jackets_coats,https://www.lazada.vn/products/pdp-i2760936797.html
Mexican | 3-in-1 Outdoor Hiking Jacket Coat,484000,2173000,4.793893129770993,132,https://filebroker-cdn.lazada.vn/kf/S9a8562cbc46848008a8630db017341f0f.jpg,MEXICAN outdoor sports,jackets_coats,https://www.lazada.vn/products/pdp-i3217683850.html
NIAOHAI Women Hooded Outdoor Waterproof Jacket Raincoats Long Coat Rain Jacket Uni Fashion,329965,607866,4.857142857142857,50,https://my-live-01.slatic.net/p/1d2c311e8d19971b140b54538faa79ee.jpg,NIAOHAI,jackets_coats,https://www.lazada.vn/products/pdp-i2184498391.html
Spring And Autumn Patagonia Outdoor Sports Waterproof Windproof Hooded Jacket Jacket Coat Couple,897931,968700,5.0,1,https://sg-test-11.slatic.net/p/1c770a048a98e1f7a2c5974cb31ea780.jpg,Grace Ramsden,jackets_coats,https://www.lazada.vn/products/pdp-i3121935694.html
Micchow Lee Winter Jacket Women Cardigan Hooded Fleece Jacket Korean Loose Casual Windbreak Coat for Women,278871,900000,4.96,31,https://sg-test-11.slatic.net/p/14a0c14124588fcc412619147f0cafe8.jpg,Micchow Lee,jackets_coats,https://www.lazada.vn/products/pdp-i2415884969.html
[HCM] ÁO KHOÁC KAKI TRẺ TRUNG,190000,279000,4.751243781094527,402,https://vn-live-01.slatic.net/p/6db46cc48f33fb0bda87c9a4a5ac35f8.jpg,GU-FASHION,jackets_coats,https://www.lazada.vn/products/pdp-i760784636.html
