ten_san_pham,gia_sale,gia_goc,rating,so_review,link_anh,shop,category,url_san_pham
[CHỈ 15-17.12 TẶNG TÚI TOTE]Quần Jeans Nam dáng straight siêu nhẹ - Coolmate,429000,499000,4.942133815551537,553,https://filebroker-cdn.lazada.vn/kf/Sc392bcb3580843aab30b63bbd8babe67a.jpg,Coolmate,jeans,https://www.lazada.vn/products/pdp-i2550559308.html
QUẦN JEAN ỐNG RỘNG NAM NỮ UNIEX BỤI BẶM ĐƯỜNG PHỐ PHONG CÁCH HÀN QUỐC HOT TREND 2023 - TOKYO FASHION,122000,220000,4.62962962962963,54,https://vn-live-01.slatic.net/p/563e9615bac302456f13636172a2ec6d.jpg,tokyo.shop,jeans,https://www.lazada.vn/products/pdp-i2352898154.html
"QUẦN JEAN NAM CHẤT BÒ ĐEN NHÁM SƯỚC TÚM GỐI PHONG CÁCH NEW 2023 CHẤT LƯỢNG CAO, CO GIÃN NHẸ TK-351 - TOKYO FASHION",109000,180000,4.280286738351254,1395,https://vn-live-01.slatic.net/p/1b5a9d302234fa1f2d3a51d8ded767fa.jpg,tokyo.shop,jeans,https://www.lazada.vn/products/pdp-i274164263.html
"quần bò jean nam dài đen xanh rách gối kiểu đẹp mẫu mới hot,chất jean co giãn chuẩn form giá tốt 25/06",121400,220000,4.924050632911392,79,https://vn-live-01.slatic.net/p/633a7bb797c43bd22d452e0e38e99145.jpg,Kay_store,jeans,https://www.lazada.vn/products/pdp-i2493162755.html
QUẦN BAGGY JEAN NỮ CHẤT BÒ ĐEN XANH XÁM ỐNG SUÔNG RỘNG DÀI LƯNG CẠP CAO NÂNG MÔNG TREND HÈ 2022 CAO CẤP - DUBAI FASHION,94000,170000,4.681818181818182,66,https://sg-live-01.slatic.net/p/e29b43a59abb24f54c37d1400e3dd698.jpg,Dubaishop,jeans,https://www.lazada.vn/products/pdp-i1767377189.html
QUẦN JEAN NAM CHẤT BÒ XANH RÁCH SANG NHẬT BẢN HOT TREND TEEN DB-1900 - DUBAI FASHION,113000,180000,4.386206896551724,145,https://vn-live-01.slatic.net/p/80ff3fe4abdf925f9d0670d9ed8c1be4.jpg,Dubaishop,jeans,https://www.lazada.vn/products/pdp-i1208558810.html
QUẦN JEAN NAM CHẤT BÒ ĐEN WASH TÚM GẤU UNISEX SHIMINAKE HOT TREND 2023 TK-209 TOKYO FASHION,113000,180000,4.071052631578947,380,https://vn-live-01.slatic.net/p/8387a0c788c4cbe5d5dc91f385662bf5.jpg,tokyo.shop,jeans,https://www.lazada.vn/products/pdp-i297248174.html
"Quần bò jean nam dài trơn nhiều màu xanh, xám khói và đen, chất co giãn tốt, form slimfit tôn dáng 25/06",121000,180000,4.823529411764706,289,https://vn-live-01.slatic.net/p/6a57294e0a7685b67249afa98fa4c30b.jpg,Kay_store,jeans,https://www.lazada.vn/products/pdp-i2496526828.html
[HCM]Quần Jeans Nam Quần Bò Nam Size Đại VẢI CO GIÃN Dành Cho Người Mập Size 30-40,141000,320000,4.341463414634147,123,https://vn-live-01.slatic.net/p/c57ea6dcda7ca15e4133f6b1e354ee02.jpg,hungphuocfashion,jeans,https://www.lazada.vn/products/pdp-i2349006289.html
QUẦN JEANS CHẤT BÒ ỐNG SUÔNG RỘNG NỮ LƯNG CẠP CAO RÁCH PHONG CÁCH SANG CHẢNH - DB 0724 - DUBAI FASHION,103000,180000,4.7846153846153845,130,https://vn-live-01.slatic.net/p/55f24e14441687dafe87ce5f9cf02974.jpg,Dubaishop,jeans,https://www.lazada.vn/products/pdp-i2799248847.html
Relaxed Fit Slimming High Waist Jeans,15876000,,,,https://filebroker-cdn.lazada.vn/kf/S23ceb30995a34f838b940eef405c43a3n.jpg,GEGINA,jeans,https://www.lazada.vn/products/pdp-i3231009797.html
