ten_san_pham,gia_sale,gia_goc,rating,so_review,link_anh,shop,category,url_san_pham
"Quần jean nam cao cấp thiết kế khoá kéo,rách gối vá da chất vải bò co dãn mẫu mới chuẩn shop giá rẻ TANBEO_SHOP",58410,169000,4.430555555555555,72,https://vn-live-01.slatic.net/p/e8fe6a9047b8df50c4765baeac30b0b1.jpg,TANBEO-SHOP,Jeans,https://www.lazada.vn/products/pdp-i2212328072.html
Quần jean bò nam đê quyy 4 cúc phối hoạ tiết vẩy sơn mẫu mới nhập hàng QC cao cấp,79000,179000,5.0,2,https://vn-live-01.slatic.net/p/0eb0cadd62fb8c0ce29f487039edc879.jpg,MANGO_STOREE,Jeans,https://www.lazada.vn/products/pdp-i3061848398.html
QUẦN JEANS NAM THƯƠNG HIỆU CAO CẤP VIET FASHION MS VF123,109000,218000,4.82089552238806,67,https://vn-live-01.slatic.net/p/f86699e7fc9c6b1cb1344f01158b0d3a.jpg,VIET-FASHION,Jeans,https://www.lazada.vn/products/pdp-i3039922571.html
Quần jean nam mẫu mới cao cấp loang màu cao cấp thời trang phong cách chuẩn form,99000,219000,4.3125,16,https://vn-live-01.slatic.net/p/2de337a228d98a64eab664bae756121a.jpg,NGUYÊN-LUXURY STORE,Jeans,https://www.lazada.vn/products/pdp-i2425272007.html
"Quần jean nam dài phối 4 khoá kéo kèm wash sơn siêu đẹp, mẫu mới hot trend, phong cách thời trang trẻ trung sang trọng",79000,499000,4.525,40,https://vn-live-01.slatic.net/p/56e0cd592b7eabe6bd39884e56d545ad.jpg,MANGO_STOREE,Jeans,https://www.lazada.vn/products/pdp-i2631599721.html
QUẦN JEANS NAM THƯƠNG HIỆU CAO CẤP VIET FASHION MS VF2029,109000,218000,4.6923076923076925,26,https://vn-live-01.slatic.net/p/1a65d4d86bdb755d90595fb0a4dc1d17.jpg,VIET-FASHION,Jeans,https://www.lazada.vn/products/pdp-i3039975578.html
Fashionable and Luxurious Wide-Leg Long Jeans for Girls Weighing 20-50kg,107910,190000,4.428571428571429,7,https://vn-live-01.slatic.net/p/0d512a6b9e192a4472cf2847a3dab8a9.jpg,BaBy Smart Kids,Jeans,https://www.lazada.vn/products/pdp-i3161034128.html
"Quần Jean dài bé trai, chất Jean bụi bặm cá tính cho bé đi chơi, đi tiệc chất vải dày dặn | Đức Trí Kids",76230,109000,4.916666666666667,24,https://sg-test-11.slatic.net/p/722737224eac2efb6c6eb75933ae0882.jpg,D&T Kisd Thời trang cho bé,Jeans,https://www.lazada.vn/products/pdp-i2918874298.html
"Quần Jean Nam Quần Bò Nam Cotton Ống Suông Không Co Giãn Form Chuẩn Dày Dặn,Mềm Mịn.",109000,218000,4.802312138728324,865,https://vn-live-01.slatic.net/p/70ee770a0b143c5142d37c8c08a8cd6c.jpg,TOMOFASHION,Jeans,https://www.lazada.vn/products/pdp-i2340083163.html
"Quần jeans nữ ống loe lưng cao Xưởng Quần Tây Nữ 3A chất dày dặn co giãn tốt, quần bò loe nữ cạp cao ôm eo tôn dáng",133878,378000,4.818181818181818,22,https://sg-test-11.slatic.net/p/ac37b58e87a26f1d15a4ba61fab432ec.jpg,Xưởng quần Tây Nữ 3A,Jeans,https://www.lazada.vn/products/pdp-i3064254267.html
Quần jean nam rách vải co giãn cao cấp phối hoạ tiết thêu chữ cá tính trẻ trung mẫu mới-ATC77SHOP,169000,199000,4.28125,32,https://vn-live-01.slatic.net/p/17dea155ade961b47f01f6c3cd76a228.jpg,ATC77 SHOP,Jeans,https://www.lazada.vn/products/pdp-i2294846254.html
[FREESHIP MAX 15K] Quần JEAN Xanh Đậm 4 Cúc Gối Vá Quần Bò nam xanh khói rách xước hàng Siêu Cấp - QJ020,175000,400000,4.685185185185185,54,https://filebroker-cdn.lazada.vn/kf/S3d18975d919f42b38ee47d5f667a4881n.jpg,BOY PHỐ MẶC GÌ ???,Jeans,https://www.lazada.vn/products/pdp-i2309778184.html
Quần Jean Nam Quần Bò Nam Đen Loang Phối Dây Kéo kèm ảnh thật,167000,190000,5.0,2,https://vn-live-01.slatic.net/p/64cf70ef2189bf96d73fe18b43e143bc.jpg,Thoi trang news,Jeans,https://www.lazada.vn/products/pdp-i2036798155.html
Quần Jean Nam Quần Bò Nam Cào Dáng Skinny Co Giãn 4 Chiều Hàng Công Ty Xuất Khẩu Cao Cấp,129000,296000,5.0,15,https://sg-test-11.slatic.net/p/d34ae4f2a323f5382ae96f0375657289.jpg,gialocfashion,Jeans,https://www.lazada.vn/products/pdp-i2799573934.html
VIET FASHION QUẦN JEANS NAM THƯƠNG HIỆU CAO CẤP VIET FASHION VF XXB,119000,338000,5.0,9,https://vn-live-01.slatic.net/p/43100c2d25dadaf8537d11dbb21e54de.jpg,VIET-FASHION,Jeans,https://www.lazada.vn/products/pdp-i3194008207.html
