ten_san_pham,gia_sale,gia_goc,rating,so_review,link_anh,shop,category,url_san_pham
[CHỈ 15-17.12 TẶNG TÚI TOTE]Quần Jeans Nam dáng straight siêu nhẹ - Coolmate,429000,499000,4.942133815551537,553,https://filebroker-cdn.lazada.vn/kf/Sc392bcb3580843aab30b63bbd8babe67a.jpg,Coolmate,jeans,https://www.lazada.vn/products/pdp-i2550559308.html
"Quần jean nam cao cấp thiết kế khoá kéo,rách gối vá da chất vải bò co dãn mẫu mới chuẩn shop giá rẻ TANBEO_SHOP",59000,159000,4.430555555555555,72,https://vn-live-01.slatic.net/p/e8fe6a9047b8df50c4765baeac30b0b1.jpg,TANBEO-SHOP,jeans,https://www.lazada.vn/products/pdp-i2212328072.html
QUẦN JEANS NAM THƯƠNG HIỆU CAO CẤP VIET FASHION MS VF123,109000,218000,4.80327868852459,61,https://vn-live-01.slatic.net/p/f86699e7fc9c6b1cb1344f01158b0d3a.jpg,VIET-FASHION,jeans,https://www.lazada.vn/products/pdp-i3039922571.html
QUẦN JEAN ỐNG RỘNG NAM NỮ UNIEX BỤI BẶM ĐƯỜNG PHỐ PHONG CÁCH HÀN QUỐC HOT TREND 2023 - TOKYO FASHION,122000,220000,4.62962962962963,54,https://vn-live-01.slatic.net/p/563e9615bac302456f13636172a2ec6d.jpg,tokyo.shop,jeans,https://www.lazada.vn/products/pdp-i2352898154.html
Quần Jeans Nam OOKI Ống Đứng Quần Bò Nam Ống Suông Form Rộng Trẻ Trung Cho Nhiều Lứa Tuổi 40-85Kg,109000,198000,4.890625,64,https://vn-live-01.slatic.net/p/6bb05654d4e14de62d1e39da97e8343d.jpg,Ooki_fashion,jeans,https://www.lazada.vn/products/pdp-i2489753191.html
Quần jean nam đen rách Ken_Store-1999 giá rẻ chuẩn from vải dày co dãn mẫu mới cao cấp hàng VNXK,88110,159000,4.9375,16,https://vn-live-01.slatic.net/p/103d991e3de71b5d658e23de249457fc.jpg,Ken_Store_1999,jeans,https://www.lazada.vn/products/pdp-i1591972165.html
Quần Bò Nam Form Suông 3 Màu Cơ Bản Quần Jean Nam Xuông Rộng Cho Nhiều Lứa Tuổi,109000,198000,4.7847533632287,223,https://vn-live-01.slatic.net/p/3908faec90fb1db1acf9cc53274fef04.jpg,Ooki_fashion,jeans,https://www.lazada.vn/products/pdp-i2444789956.html
Quần jean nam rách vải co giãn cao cấp phối hoạ tiết thêu chữ cá tính trẻ trung mẫu mới-ATC77SHOP,58292,119000,4.28125,32,https://vn-live-01.slatic.net/p/17dea155ade961b47f01f6c3cd76a228.jpg,ATC77 SHOP,jeans,https://www.lazada.vn/products/pdp-i2294846254.html
"QUẦN JEAN NAM CHẤT BÒ ĐEN NHÁM SƯỚC TÚM GỐI PHONG CÁCH NEW 2023 CHẤT LƯỢNG CAO, CO GIÃN NHẸ TK-351 - TOKYO FASHION",109000,180000,4.280286738351254,1395,https://vn-live-01.slatic.net/p/1b5a9d302234fa1f2d3a51d8ded767fa.jpg,tokyo.shop,jeans,https://www.lazada.vn/products/pdp-i274164263.html
"(Bán Sỉ) Quần Short Jean Nam/Quần Jean Nam Căn Bản Cao Cấp QSJ01, Form Chuẩn Đẹp, Sang Trọng, Thoải Mái, Tiện Lợi",78210,99000,4.8,10,https://vn-live-01.slatic.net/p/1695ebb547093d0aae18c95348736d09.jpg,XƯỞNG SỈ TT,jeans,https://www.lazada.vn/products/pdp-i2326403172.html
Rugio Crafted Denim Men's Jeans - Black Washed,298000,550000,5.0,1,https://vn-live-01.slatic.net/p/945b5e78f07779f30f649c25db0bb52e.jpg,RUGIO CRAFTED DENIM.,jeans,https://www.lazada.vn/products/pdp-i3231501557.html
American Retro Men's Denim Shorts Summer Thin Loose Straight Five-Point Pants Outdoor Wear Elastic Waist Cotton Polyester,85000,,1.6666666666666667,6,https://filebroker-cdn.lazada.vn/kf/Sa26e04b8f4f54fbd81ca4bc6dbd9ff52H.jpg,Lazada Global,jeans,https://www.lazada.vn/products/pdp-i3227859752.html
[FREESHIP MAX 15K] Quần JEAN Xanh Đậm 4 Cúc Gối Vá Quần Bò nam xanh khói rách xước hàng Siêu Cấp - QJ020,175000,400000,4.685185185185185,54,https://filebroker-cdn.lazada.vn/kf/S3d18975d919f42b38ee47d5f667a4881n.jpg,BOY PHỐ MẶC GÌ ???,jeans,https://www.lazada.vn/products/pdp-i2309778184.html
SEOWEN - Quần jeans Slim Fit QJSL221490 màu Xanh chất liệu Cotton - Spandex 12537,313898,627796,3.8,10,https://vn-live-01.slatic.net/p/84d93a78926f9faf0be4eb44571b51a9.jpg_webp,zzo425op79x,jeans,https://www.lazada.vn/products/pdp-i2595711417.html
Quần jean nam đen cao cấp phối phối loang nhẹ form skinny chất bò vải đẹp co giãn 4 chiều mẫu mới,78052,149000,4.346153846153846,25,https://vn-live-01.slatic.net/p/c7baa4691d8e4e8de5a5e9ef1abe11cf.jpg,Ken_Store_1999,jeans,https://www.lazada.vn/products/pdp-i2208348195.html
QUẦN BAGGY JEAN NỮ CHẤT BÒ ĐEN XANH XÁM ỐNG SUÔNG RỘNG DÀI LƯNG CẠP CAO NÂNG MÔNG TREND HÈ 2022 CAO CẤP - DUBAI FASHION,94000,170000,4.681818181818182,66,https://sg-live-01.slatic.net/p/e29b43a59abb24f54c37d1400e3dd698.jpg,Dubaishop,jeans,https://www.lazada.vn/products/pdp-i1767377189.html
