ten_san_pham,gia_sale,gia_goc,rating,so_review,link_anh,shop,category,url_san_pham
Gray school work wear suit,115000,194000,,,https://vn-live-01.slatic.net/p/086a4c57904021ebe813a37ccafb2064.jpg,BẢO YẾN SAFE,,https://www.lazada.vn/products/pdp-i1984063712.html
Suits workwear color xanh-đồ military school for male/female,159000,265000,4.75,60,https://vn-live-01.slatic.net/p/35b5e8a3fd9c3759e168b84cc397a766.jpg,Thời trang trẻ em 365,,https://www.lazada.vn/products/pdp-i1458611100.html
"Bộ Quần Áo Nam Bigsize Hot Trend, Set Đồ Bộ Thời Trang Phối Đồ Cực Chất, Siêu Thoải Mái, Giá Tốt, Phong Cách Trẻ Trung",133650,250000,5.0,29,https://sg-test-11.slatic.net/p/dec6a3fb73dbc646551df7dc1bd18896.jpg,Áo Thun Nam - Đồ Bộ CYOS,,https://www.lazada.vn/products/pdp-i2997583901.html
"Suits workwear bandanna ri Sapper forest, uniform, workwear soldiers, go phượt, jungle travel for both male and female",113850,240000,4.111111111111111,9,https://vn-live-01.slatic.net/p/fe84aa8fc2a69abcefbfc678b1830cba.png,BẢO HỘ LAO ĐỘNG D&Y,,https://www.lazada.vn/products/pdp-i2133939425.html
BỘ LỤA TRUNG NIÊN ÁO CHẤT CÁT LỤA HÀN CHÂU QUẦN CHẤT LỤA MANGO,208000,350000,4.896551724137931,58,https://vn-live-01.slatic.net/p/4e5c3797f08f8a435b8a570c8c18f6c5.jpg,YOYOSHOP25,,https://www.lazada.vn/products/pdp-i2827392856.html
Bộ Đồ Thể Thao Mùa Hè Ice Silk Rộng Rãi Cỡ Lớn Thường Ngày Dành Cho Nam Trẻ Tuổi Bộ Quần Áo Hai Mảnh Tay Ngắn Quần Short Năm Điểm,44000,1229000,4.909090909090909,15,https://filebroker-cdn.lazada.vn/kf/S9126f7323943429890387587877422a5G.jpg,TB FASHION STORE,,https://www.lazada.vn/products/pdp-i2998493521.html
Joya middle-aged and elderly women's suit cotton and linen T-shirt two-piece set large size women's clothing,109000,238000,4.69811320754717,54,https://my-live-02.slatic.net/p/bfb7eb617f87d99d30d26418d11933d7.jpg,DUOHANZI,,https://www.lazada.vn/products/pdp-i1732565389.html
"Bộ Đồ Hai Mảnh Rộng Rãi Có Mũ Trùm Đầu Thời Trang Thu Đông Mới Cho Nữ, Quần Ống Rộng, Quần Áo Thể Thao Thường Ngày Bằng Polyester",241000,,5.0,4,https://filebroker-cdn.lazada.vn/kf/Sc585e74833f64ed2b4487abd0f0c51e6x.jpg,TB FASHION STORE,,https://www.lazada.vn/products/pdp-i2995623227.html
"Women's Suits, Long-Sleeve Round-Necklace Tole Set with Pockets, Youthful, Cool, Soft, and Soft Form, Bigsize 45-85kg",179000,269000,,,https://vn-live-01.slatic.net/p/66c5cb86dcb60afeba1b6c48fe1c5b08.jpg,Lynh Clothing Store ,,https://www.lazada.vn/products/pdp-i3239302922.html
NALING | New Chinese Style Formal Suit for Men Large Size Wedding Attire,191000,,,,https://filebroker-cdn.lazada.vn/kf/Sa018fbbd9500488b9e8dd27fed7c2424k.jpg,NALING selected,,https://www.lazada.vn/products/pdp-i3231289732.html
Hanlu Korean style fashionable suit Men's mature suit set handsome casual suit thin suit jacket,584000,1276000,5.0,62,https://sg-test-11.slatic.net/p/13025c00e2d8d803a82565980859c609.jpg,Hanlu Style,,https://www.lazada.vn/products/pdp-i2515320625.html
INCERUN Men's Stylish Minimalist Two-piece Suits Short Sleeve Shirt Shorts Leisure Sets (Korean Style)#250325,436922,873844,5.0,5,https://sg-test-11.slatic.net/p/d69c6818dafe20cbae38bdd68a6f2695.jpg,INCERUN Official Store,,https://www.lazada.vn/products/pdp-i3057465196.html
Ice Silk Casual Set Men's Summer Large Size Sport Set Trendy Brand Short Sleeve Nine-Piece Pants Two-Piece Set Teenage Boy,161000,1310000,,,https://filebroker-cdn.lazada.vn/kf/Sc191e8032d46400ba28f5c7d6eb509ebk.jpg,Lazada Global,,https://www.lazada.vn/products/pdp-i3253007100.html
Casual Sports Pants Suit Women's Summer New Style Women's Loose Western Style Two-piece Suit,156045,241796,4.735294117647059,121,https://my-live-02.slatic.net/p/b8690de83e5940e0bff74ae1dd6a737c.jpg,LikeMy,,https://www.lazada.vn/products/pdp-i1348045828.html
Bộ vest nam tuxedo 1 cúc màu đen ve sam phi cực sang DKA0058 - DUKI STORE,749000,,,,https://vn-live-01.slatic.net/p/4851ee4b928623f9882541cd5215bdab.jpg,DUKI STORE,,https://www.lazada.vn/products/pdp-i3066038954.html
lontakids 4Pcs Kids Boys Formal Vest Suits (Long Sleeve Shirt + Vest + Pants + Bow Tie) Child Clothes Sets Wedding Piano Performance Outfits 3-12 Years,319770,495000,4.742857142857143,137,https://my-live-01.slatic.net/p/bb18f32fd9a9e253046c59b7388739b5.jpg,YiQI Kids Formal Wear,,https://www.lazada.vn/products/pdp-i1501046216.html
3 Pieces Black Elegant Suits+Pants Brand Slim Fit Single Button Party Formal Business Dress Suit Terno Wedding Suits for Men,560709,974000,,,https://sg-live-02.slatic.net/p/2a081178e6d427294f6cdb4044f047d0.jpg,GZi,,https://www.lazada.vn/products/pdp-i2261240014.html
Men's Sportswear Set Thin Casual Long Sleeve Sweatshirt Pants Two-Piece Set Autumn Collection Comfortable Streetwear,157000,,5.0,6,https://filebroker-cdn.lazada.vn/kf/Sfecf494c327448aba3f8730154efb1e0F.jpg,TB FASHION STORE,,https://www.lazada.vn/products/pdp-i2467068015.html
CHANGTONG | Traditional Chinese Style Two-Piece Set Summer,398000,609000,4.0,1,https://filebroker-cdn.lazada.vn/kf/Sa2a841218ed24bbaa442526938a3f677V.jpg,Changtong Fashion,,https://www.lazada.vn/products/pdp-i3171652589.html
GESHIFAN | Traditional Chinese Style Summer New Elderly Short Sleeve Tang Suit Two-Piece Set,606000,,,,https://filebroker-cdn.lazada.vn/kf/Sb1e43d987e3a47d09ecb7ed3ebd9cf97N.jpg,Geshifan,,https://www.lazada.vn/products/pdp-i3193742049.html
"Bộ quần áo công sở [ CAO CẤP ] Combo quần âu nam quần đen, áo sơ mi trắng dài tay dáng ôm body, áo, áo sơ mi nam, áo sơ mi, quần áo nam, áo sơ mi cổ bẻ",219000,295000,5.0,12,https://vn-live-01.slatic.net/p/83b93cbc2558b4d413a01cbf7e1fb712.png,AZSh0p,,https://www.lazada.vn/products/pdp-i1552507904.html
"Bộ Đồ Thể Thao Nam Hai Mảnh 2025, Áo Khoác Có Mũ Dây Kéo Thời Trang, Bộ Đồ Chạy Bộ Thường Ngày Cho Mùa Thu Đông",268800,437000,4.2,5,https://filebroker-cdn.lazada.vn/kf/S9cc7ed9fb00449f9b91c370ea92e47b8v.jpg,GlobalTechMart,,https://www.lazada.vn/products/pdp-i3198967237.html
INCERUN Two-piece Suits For Men Trendy Plain Stitching Color Long Sleeve Midi Blazer Pants Western Style Sets #1013,506481,955932,,,https://sg-test-11.slatic.net/p/77a78994ab5b332beee3a8d8f7279a18.jpg,INCERUN Official Store,,https://www.lazada.vn/products/pdp-i3217897883.html
"Bộ Comple Trung Niên, Bộ Quần Áo Comple Nam Trung Niên Sang Trọng Đứng Tuổi",799000,1250000,,,https://vn-live-01.slatic.net/p/da405de2e962fc4bd111e0807ac1531a.jpg,Poroman luxury,,https://www.lazada.vn/products/pdp-i2361019787.html
"[European and American tight-fitting solid color one-piece jumpsuit aerial beautiful back yoga suit seamless breathable long jumpsuit,European and American Style Tight-Fitting Solid Color Jumpsuit, Beautiful Back Yoga Set, Seamless, Long, Breathable,]",174900,379810,,,https://my-live-01.slatic.net/p/0399749167d0ec71067e4fa83e2503ad.jpg,Deargana,,https://www.lazada.vn/products/pdp-i3255465518.html
"Bộ Đồ Thể Thao Nam Hai Mảnh Thời Trang, Áo Khoác Cổ Đứng Phối Quần Jogger Bo Gấu, Thời Trang Xuân Thu, Dễ Phối Đồ",113750,229000,,,https://filebroker-cdn.lazada.vn/kf/S567879db1e024452b73c3e6a0e8657c4h.jpg,GlobalWonderShop,,https://www.lazada.vn/products/pdp-i3191511091.html
Pierre Cardin | Men's Casual Suit Spring Autumn Business Petite Suit,1385000,1558000,,,https://filebroker-cdn.lazada.vn/kf/Sff6009b2489b48369d8c751f7d5fa1a8P.jpg,Pierre Cardin Global,,https://www.lazada.vn/products/pdp-i3220207637.html
