ten_san_pham,gia_sale,gia_goc,rating,so_review,link_anh,shop,category,url_san_pham
Giày Thể Thao Thông Dụng Nam - Nữ Biti's BSM003900TRG/BSW003900TRG (TRẮNG),314000,350000,4.977777777777778,90,https://vn-live-01.slatic.net/p/eefab5180884a08f1ba61464592c9b4a.png,Biti's,,https://www.lazada.vn/products/pdp-i2745936656.html
Giày Thể Thao Biti's Nam Màu Đen BSM004400DEN,515000,545000,4.945205479452055,73,https://vn-live-01.slatic.net/p/a2eb721228c3670b69173f6b022d9ad5.png,Biti's,,https://www.lazada.vn/products/pdp-i3163486284.html
Giày Thể Thao Nam Nút Vặn H081 Kiểu Dáng Thời Trang,167310,290000,5.0,7,https://vn-live-01.slatic.net/p/1229969db1f48935bc4916c3a7b476f0.jpg,Betino Sneaker,,https://www.lazada.vn/products/pdp-i3155193134.html
Ulzang Men's Sneakers Increase Height by 4cm Rc Reflective Sp 2002,169000,299000,4.908653846153846,416,https://vn-live-01.slatic.net/p/36bac6716ba2a0e55a4b97e493d44b54.jpg,shopgiaythethaonam,,https://www.lazada.vn/products/pdp-i2027441681.html
"KP Giày thể thao nam 2025 đôi giày dừa của bố Giản dị, nhẹ và thoáng khí",39000,99000,4.777777777777778,53,https://vn-live-01.slatic.net/p/cabbbfb33ecdcb758aaeeb5504518191.jpg,Koreapartners,,https://www.lazada.vn/products/pdp-i3148904714.html
Giày Sneaker Nam CHAO SHOES G3005 Chất Vải Canvas Kiểu Dáng Hàn Quốc Dễ Phối Đồ,163350,250000,4.666666666666667,8,https://vn-live-01.slatic.net/p/05338ed7915445c7cedd5d4fd7cdc685.jpg,Betino Sneaker,,https://www.lazada.vn/products/pdp-i3155333106.html
Giày thể thao bata nam kiểu dáng basic in hình máy bay siêu đẹp,79000,149000,4.543478260869565,92,https://vn-live-01.slatic.net/p/9080d44f13655ee7a591c7050e497a3c.jpg,chieustore,,https://www.lazada.vn/products/pdp-i2004911046.html
Giày thể thao nam Sneaker êm chân thoáng khí chạy bộ thể dục thể thao ...,79040,99000,4.6722689075630255,357,https://vn-live-01.slatic.net/p/3b51c9ceeddce2acc920d9cde1b75ae8.jpg,aso shop,,https://www.lazada.vn/products/pdp-i2426007260.html
"Giày Nam, Giày Sneaker Nam Kiểu Dáng Trẻ Trung - Mẫu Mới",157410,310000,5.0,11,https://vn-live-01.slatic.net/p/2683a94c3098d70c95f6ba6b4e0052be.jpg,Solomon Shoes,,https://www.lazada.vn/products/pdp-i3009702684.html
"High-Quality Men's High-Top Shoes, Men's Sports Shoes with Patterned Designs, 2025, Very High Quality, Sp760",166972,259000,4.886792452830188,212,https://vn-live-01.slatic.net/p/a40c45458412dcdd692638bac19de343.jpg,shopgiaythethaonam,,https://www.lazada.vn/products/pdp-i2467451652.html
