ten_san_pham,gia_sale,gia_goc,rating,so_review,link_anh,shop,category,url_san_pham
Quần tây nam hàn quốc dáng baggy GEN ALPHA suông đen vải dày dặn co giãn tốt thương hiệu JBAGY,126700,349000,4.915929203539823,1130,https://sg-test-11.slatic.net/p/bb751b46d29e3e5703070165545030e2.jpg,Gen Alpha,pants,https://www.lazada.vn/products/pdp-i2409016929.html
[CHỈ 15-17.12 TẶNG TÚI TOTE]Quần Jeans Nam dáng straight siêu nhẹ - Coolmate,429000,499000,4.942133815551537,553,https://filebroker-cdn.lazada.vn/kf/Sc392bcb3580843aab30b63bbd8babe67a.jpg,Coolmate,pants,https://www.lazada.vn/products/pdp-i2550559308.html
"Men's Sports Pants, Men's Long Pants, High-Quality Stretchy Poly Fabric, Comfortable, Size up to 90kg",85635,120000,4.935064935064935,77,https://sg-test-11.slatic.net/p/d492146619cb1962f3f1e049b23e27ad.jpg,CHUYÊN SỈ GIÁ RẺ-HCM,pants,https://www.lazada.vn/products/pdp-i3130562819.html
"Men's Straight-Leg Poly Elastic Pants, Smooth Sporty Style, with Large Pockets and Big Size",84000,139000,4.945333333333333,750,https://vn-live-01.slatic.net/p/1ff14039d1be205845197d28797cd541.jpg,Gấu.Store,pants,https://www.lazada.vn/products/pdp-i2339162214.html
"Quần Jogger Kaki - JG1 Cạp Chun Trẻ Trung, Jogger Kaki Nam Cao Cấp Hàng Xuất Khẩu. MQ LUXURY 79.",109999,300000,4.908163265306122,196,https://vn-live-01.slatic.net/p/ebfb93ae31a9dbd28460bf4adddabad8.jpg,MQ LUXURY 79,pants,https://www.lazada.vn/products/pdp-i2522968531.html
Slimming Summer Casual Trousers for Men Lightweight and Breathable Design,57000,90000,4.826086956521739,37,https://sg-test-11.slatic.net/p/d39d475af80badef0dd731b90be7d93a.png,STAR FRUIT MALL,pants,https://www.lazada.vn/products/pdp-i3169077577.html
Men's trousers autumn and winter velvet warm pants loose sweatpants,96000,205000,4.74321503131524,480,https://my-live-01.slatic.net/p/81d1d467462d7cd7776a47c8fcd371b6.jpg,MOLAN Shopping Mall,pants,https://www.lazada.vn/products/pdp-i2769204389.html
VINTLOOK Ice pants men's tooling tied feet casual trousers trendy brand loose thin youth elastic pants,65000,77000,4.260869565217392,23,https://sg-test-11.slatic.net/p/81629b2bc9c9492dc3dcc47ce35d6adb.jpg,VINTLOOK MALL,pants,https://www.lazada.vn/products/pdp-i2933552676.html
"(Giá Sỉ) Quần Dài Nam Jogger Kaki Co Giãn, Quần Jogger Nam Ống Bo Trẻ Trung Năng Động, Quần Joger Phong Cách Hàn Quốc",98999,190000,4.88,50,https://sg-test-11.slatic.net/p/9e837867d8ec8979567665a43a242baf.jpg,Miant shop,pants,https://www.lazada.vn/products/pdp-i2543647490.html
"Quần 3 sọc thể dục poly co giãn 4 chiều màu xanh đen quần dài thể thao nam nữ, VỪA CHO HỌC SINH CẤP 1-2-3",71540,120000,5.0,13,https://sg-test-11.slatic.net/p/63356719a13b3bb5feb61464c5596389.jpg,Platinum Menswear,pants,https://www.lazada.vn/products/pdp-i3191816303.html
QUẦN THỂ THAO NAM NỮ ỐNG XUÔNG,70100,165000,4.958549222797927,193,https://filebroker-cdn.lazada.vn/kf/S06cbb4816f4040e6957cd07c424cb96fq.jpg,Style GẤU,pants,https://www.lazada.vn/products/pdp-i2096887619.html
Men's Ice Silk Casual Pants Lightweight Quick-Drying Straight-Leg Trousers,59000,104000,4.560975609756097,98,https://sg-test-11.slatic.net/p/45ba93e6dfa7e391b28e5be4595fec10.png,STAR FRUIT MALL,pants,https://www.lazada.vn/products/pdp-i3169108386.html
"Quần jean nam cao cấp thiết kế khoá kéo,rách gối vá da chất vải bò co dãn mẫu mới chuẩn shop giá rẻ TANBEO_SHOP",59000,159000,4.430555555555555,72,https://vn-live-01.slatic.net/p/e8fe6a9047b8df50c4765baeac30b0b1.jpg,TANBEO-SHOP,pants,https://www.lazada.vn/products/pdp-i2212328072.html
Men's Trousers - Korean Men's Casual Pants Made of Cross Fabric Pri Store,105000,130000,4.71523178807947,151,https://vn-live-01.slatic.net/p/58a195a2da3211e877ebf12206370628.jpg,PRI Store,pants,https://www.lazada.vn/products/pdp-i1201450790.html
Quần ống rộng Chất Nhung Dày Lưng Cao Họa tiết caro Phong Cách Hàn Quốc Thời Trang Cho Nữ,52800,99000,4.9411764705882355,17,https://vn-live-01.slatic.net/p/930eee6689246555e494e66cbc55f672.jpg,LẺ GIÁ SỈ TOÀN QUỐC 789,pants,https://www.lazada.vn/products/pdp-i2948568270.html
Quần tây nam co giãn ống côn body phong cách Hàn quốc có Big Size,98010,150000,4.6506410256410255,312,https://vn-live-01.slatic.net/p/19a53dd10bf2c2633be354cb7fe082a7.jpg,PhươngTu,pants,https://www.lazada.vn/products/pdp-i370124158.html
