ten_san_pham,gia_sale,gia_goc,rating,so_review,link_anh,shop,category,url_san_pham
Quần tây nam hàn quốc dáng baggy GEN ALPHA suông đen vải dày dặn co giãn tốt thương hiệu JBAGY,126700,349000,4.915929203539823,1130,https://sg-test-11.slatic.net/p/bb751b46d29e3e5703070165545030e2.jpg,Gen Alpha,pants,https://www.lazada.vn/products/pdp-i2409016929.html
QUẦN THỂ THAO NAM NỮ ỐNG XUÔNG,70100,165000,4.958549222797927,193,https://filebroker-cdn.lazada.vn/kf/S06cbb4816f4040e6957cd07c424cb96fq.jpg,Style GẤU,pants,https://www.lazada.vn/products/pdp-i2096887619.html
"Quần 3 sọc thể dục poly co giãn 4 chiều màu xanh đen quần dài thể thao nam nữ, VỪA CHO HỌC SINH CẤP 1-2-3",71540,120000,5.0,13,https://sg-test-11.slatic.net/p/63356719a13b3bb5feb61464c5596389.jpg,Platinum Menswear,pants,https://www.lazada.vn/products/pdp-i3191816303.html
"Cotton and linen pants for men, Japanese loose casual pants for men, summer thin style trendy versatile linen pants, straight leg pants",211707,325467,5.0,1,https://sg-test-11.slatic.net/p/d6d78893a32241a43f40d90b99705c98.jpg,MOUREN,pants,https://www.lazada.vn/products/pdp-i2999580333.html
"quần baggy jean nam nữ cạp cao ống suông đẹp, chất vải dày dặn ống đứng tôn dáng hàng chuẩn shop giá tốt",103000,180000,4.866666666666666,15,https://vn-live-01.slatic.net/p/b67e34a5384861a7d339a8ffd12b5047.jpg,Kay_store,pants,https://www.lazada.vn/products/pdp-i2898188292.html
"Custom silk trousers women clothes custom made white, black, red, bright yellow, apricot yellow, hue, navy blue, mint green, rose pink, strawberry pink, elastic rubber tight anti stretch fabric orange premium section for weight 40kg-70kg",91000,135000,4.980306345733042,457,https://vn-live-01.slatic.net/p/a83d48059a229528527cbef15de2c0c7.jpg,Thế Giới Áo Dài,pants,https://www.lazada.vn/products/pdp-i1979769853.html
Quần mặc cùng áo dài (bán lẻ - LỤA HÀN cao cấp) - (nhiều màu),60000,70000,4.968085106382978,94,https://vn-live-01.slatic.net/p/d0536dcad2a988498af3e23cd7f31f10.jpg,Áo Dài Minh Minh,pants,https://www.lazada.vn/products/pdp-i3055066434.html
QUẦN JEAN ỐNG RỘNG NAM NỮ UNIEX BỤI BẶM ĐƯỜNG PHỐ PHONG CÁCH HÀN QUỐC HOT TREND 2023 - TOKYO FASHION,122000,220000,4.62962962962963,54,https://vn-live-01.slatic.net/p/563e9615bac302456f13636172a2ec6d.jpg,tokyo.shop,pants,https://www.lazada.vn/products/pdp-i2352898154.html
Men's Loose Casual Pants Straight Leg Quick-Dry Breathable Trousers for Teens,93000,186000,5.0,6,https://sg-test-11.slatic.net/p/f240cd073f4f25826f1e5b202e630941.png,VUNC,pants,https://www.lazada.vn/products/pdp-i3049382837.html
NALING | High Waist Loose Fit Slimming Straight Leg Jeans,138000,,3.0,2,https://filebroker-cdn.lazada.vn/kf/S50c40273e0364b4fb3f297f199ea15aby.jpg,NALING selected,pants,https://www.lazada.vn/products/pdp-i3219694515.html
