ten_san_pham,gia_sale,gia_goc,rating,so_review,link_anh,shop,category,url_san_pham
"[Only Mega 11.11 Buy 2 Get 10% Off] High-Quality Men's Short-Sleeved Shirts, Thick Fabric",70121,129000,4.798507462686567,268,https://vn-live-01.slatic.net/p/a83235bc35bb53cc7557f09b56110070.jpg,Shop CKMEN,shirts,https://www.lazada.vn/products/pdp-i1908490612.html
Áo sơ mi nam trơn vải kate lụa mịn GEN ALPHA - chất vải thấm hút tốt - Form chuẩn công sở,66700,219000,4.89261744966443,1043,https://sg-test-11.slatic.net/p/01a26bcb8e762349b6888ab7a7544fdf.jpg,Gen Alpha,shirts,https://www.lazada.vn/products/pdp-i2409105595.html
Áo Đũi nam cộc tay - Áo sơ mi nam cổ bẻ,97812,150000,4.852941176470588,68,https://sg-test-11.slatic.net/p/5670e8957e53764d3614b21fc8fa269f.jpg,Gia Lộc Officall,shirts,https://www.lazada.vn/products/pdp-i2574615464.html
Áo sơ mi nam boy phố tay ngắn vải cotton thoáng mát trẻ trung sang trọng mẫu-ATC77SHOP,38532,119000,4.7555555555555555,180,https://vn-live-01.slatic.net/p/f5a53ebaff40cb5f97125cd8f6484caf.jpg,ATC77 SHOP,shirts,https://www.lazada.vn/products/pdp-i2408122984.html
Áo sơ mi nam boy phố ngắn tay  vải lụa mềm mịn phối cầu vai trẻ trung sang trọng mẫu-ATC77SHOP,38532,79000,4.811320754716981,424,https://vn-live-01.slatic.net/p/fe159125b3eda0de47d40c19163d6fa4.jpg,ATC77 SHOP,shirts,https://www.lazada.vn/products/pdp-i2421498456.html
"Men's Short-Sleeved Shirt, Made of Smooth, Soft, Wrinkle-Resistant Silk.",33000,100000,4.902195608782435,501,https://vn-live-01.slatic.net/p/9d31596072cb22407b9b398b3a269270.jpg,K_STORE_96,shirts,https://www.lazada.vn/products/pdp-i2569089382.html
ÁO SƠ MI SƠ MI NAM TAY DÀI CHẤT ĐẸP HỌA TIẾT SÓI THƯ PHÁP CAO CẤP  HÀNG SHOP A57 (Ảnh thật),50000,,4.842105263157895,19,https://sg-live-01.slatic.net/p/6d4db0122fd09933c465ed0077eb9681.jpg,SHOP PHONG CÁCH MỚI  VONESA,shirts,https://www.lazada.vn/products/pdp-i940640504.html
Áo sơ mi nam tay dài chất liệu LỤA CAO CẤP thiết viền vai boy phố khoá kéo thời trang trẻ trung form chuẩn giá rẻ,48412,99000,4.5675675675675675,37,https://vn-live-01.slatic.net/p/7638df5ac4d80b6cfdc68592366c0d54.jpg,TANBEO-SHOP,shirts,https://www.lazada.vn/products/pdp-i2212604047.html
Áo sơ mi nam dài tay IN họa tiết vải lụa mịn chống nhăn mẫu mới nhất giá rẻ cao cấp,39000,99000,5.0,4,https://vn-live-01.slatic.net/p/e77a81764f71729b9d54c1c605a161e7.jpg,Ken_Store_1999,shirts,https://www.lazada.vn/products/pdp-i1939783723.html
"Gen Alpha Men's Shirt, Kate Silk Material, Gen124 Office Silk Shirt with 1 Chest Pocket",72000,269000,5.0,11,https://sg-test-11.slatic.net/p/574602cfb0d4abd01cd472d22b15bf33.png,Gen Alpha,shirts,https://www.lazada.vn/products/pdp-i2409528718.html
[HCM]Áo Sơ Mi Nam Trắng Họa Tiết Chim Bay Cao Cấp | Sơ Mi Nam Đẹp giá sinh viên,59000,,4.71830985915493,71,https://vn-live-01.slatic.net/p/7cd671d5ba6b3a8ffe84a0d473cdd8ae.jpg,T.A.M FASHION,shirts,https://www.lazada.vn/products/pdp-i1227623506.html
[Hcm]Beautiful White Short-Sleeved Men's Shirt for Work and School Menswear Kate Silk,103000,150000,5.0,14,https://vn-live-01.slatic.net/p/76f3c70bc4926c921b61edd1d43099e9.jpg,Chuyên sỉ sơ mi nam nữ học sinh,shirts,https://www.lazada.vn/products/pdp-i2662939141.html
Áo sơ mi kẻ ô bơ ry nam chất vải cotton xịt sang trọng mẫu mới-ATC77SHOP,117810,189000,5.0,4,https://vn-live-01.slatic.net/p/34314f3af301e7e75784c54a00b60b45.jpg,ATC77 SHOP,shirts,https://www.lazada.vn/products/pdp-i2391492270.html
Resort Men's Shirts Hawaiian Short Sleeve Tops Oversized Casual Shirts,176791,280000,4.777777777777778,14,https://my-live-01.slatic.net/p/a4a2c427d64cf7f970150c65ce53409b.png,Oufisun Fashion Clothing,shirts,https://www.lazada.vn/products/pdp-i2655811206.html
Áo sơ mi nam trơn vải lụa quảng châu cao cấp mịn mát - chất vải thấm hút tốt - Form chuẩn công sở,85932,232000,4.709677419354839,62,https://vn-live-01.slatic.net/p/72e4ec66090fa5311a8c7ce3c3ab09af.jpg,Rich Kids Store 9999,shirts,https://www.lazada.vn/products/pdp-i2157349606.html
Áo sơ mi nam dài tay Phối Đồ Hot 2023 -VIP01,129000,229000,4.688622754491018,167,https://vn-live-01.slatic.net/p/c10a97afd538ff33a34abb207fc78d17.jpg,shop x men,shirts,https://www.lazada.vn/products/pdp-i2106671628.html
Áo sơ mi kiểu dáng basic TOPMEN chất vải kaki cao cấp nam nữ,127452,199000,4.745573159366263,1073,https://vn-live-01.slatic.net/p/b061457825f3d5e80541390685bd6ea9.png,topmenswear,shirts,https://www.lazada.vn/products/pdp-i2187160082.html
Áo Sơ Mi Nam Trơn Tay Ngắn Một Túi MISFIT Full Collor Slim Fit Silkly Thanh Lịch Sơ Mi ZA.RA,56856,239000,4.972972972972973,37,https://vn-live-01.slatic.net/p/056cea4444dc7d7171a49eee106b7306.png,MISFIT CLOTHING,shirts,https://www.lazada.vn/products/pdp-i2590747832.html
Áo sơ mi nam tay dài caro  Hàn Quốc cao cấp mẫu mới đẹp nhất KTS01 thời trang PONIVALAZA  chất vải cao cấp mềm mịn trẻ trung năng động hot 2025,108900,200000,4.833333333333333,54,https://vn-live-01.slatic.net/p/ad3decc8b30df7a023fba1d7bbec02c1.jpg,PONIVALAZA,shirts,https://www.lazada.vn/products/pdp-i2205397172.html
Men's Cotton Linen Shirts Long Sleeve Hooded Cardigan T-shirt Men's Blouse Summer Autumn Sweatshirts Hawaiian Beach Lightweight Breathable Cozy Shirts,184199,289817,5.0,7,https://sg-test-11.slatic.net/p/83d976720a4949baa05b49eb69f070ca.jpg,King billion,shirts,https://www.lazada.vn/products/pdp-i2847345309.html
Áo sơ mi tay dài nam nữ unisex dáng rộng cao cấp vải nhung tăm,109000,250000,4.6,10,https://vn-live-01.slatic.net/p/b328c5af892096b385ff5438843983b4.jpg,98_WEAR,shirts,https://www.lazada.vn/products/pdp-i2240551022.html
"Áo sơ mi tay ngắn GEN ALPHA, thiết kế sang trọng với form dáng slimfit, chất liệu thoáng mát GEN459",67617,199000,4.940397350993377,151,https://sg-test-11.slatic.net/p/219044c70c278eddfd389a6cd767a94c.jpg,Gen Alpha,shirts,https://www.lazada.vn/products/pdp-i2692350419.html
"Áo Sơ Mi Nam Trơn Tay Dài GEN ALPHA ZA.RA cổ Đức, vải chéo mềm mịn hạn chế nhăn, nhiều màu, dễ mặc",66240,229000,4.87627365356623,1374,https://vn-live-01.slatic.net/p/f7a93021260c4ba2cc95419c1fc739f4.png,Gen Alpha,shirts,https://www.lazada.vn/products/pdp-i2409054272.html
Áo sơ mi nam tay ngắn chất vải cotton lạnh mềm mịn phối màu thêu chữ trẻ trung sang trọng mẫu-ATC77SHOP,39000,79000,4.892857142857143,56,https://vn-live-01.slatic.net/p/97d1e69db0dc2e70757edcccc71f2c5b.jpg,ATC77 SHOP,shirts,https://www.lazada.vn/products/pdp-i2353751952.html
Áo sơ mi nam tay dài họa tiết hoa hồng cực chất VONESA (HÌNH .T.H.Ậ.T.),35000,99000,4.511904761904762,84,https://vn-live-01.slatic.net/p/7b68a8573af317ddee166efca8d4814c.jpg,SHOP PHONG CÁCH MỚI  VONESA,shirts,https://www.lazada.vn/products/pdp-i1391138769.html
"áo khoác sơ mi nam nữ họa tiết chữ phối nón phong cách siêu ngầu ,cá tính,chất liệu kate cao cấp",45000,90000,5.0,1,https://vn-live-01.slatic.net/p/605240face9383d58538e0b8e63b0824.jpg,ND.Shop,shirts,https://www.lazada.vn/products/pdp-i1396294203.html
Áo sơ mi nam dài tay Phối Đồ Hot 2023 -N098,129000,229000,4.5514018691588785,107,https://vn-live-01.slatic.net/p/20c4d22df61a4b5cec3408610705feab.jpg,shop x men,shirts,https://www.lazada.vn/products/pdp-i2106722307.html
Hot Sale Men's Warm with Velvet Thickened Long-Sleeved Shirt Middle-Aged and Old Father Clothes plus Size Casual Shirt 12 Pieces High Quality Fashionable,87325,131000,4.883720930232558,44,https://my-live-02.slatic.net/p/08d4f9556d20f7cb4aba7f61dca13939.jpg_webp,chuangshi435381035,shirts,https://www.lazada.vn/products/pdp-i2419126658.html
Áo sơ mi nam ngắn tay Hàn Quốc phối có túi màu trơn hottrend 2024 thời trang PONIVALAZA cao cấp thời trang hiện đại chất liệu vải kate lụa trẻ trung năng động,98010,200000,5.0,20,https://vn-live-01.slatic.net/p/578d9e0c1032d065279982a834c8bda4.jpg,PONIVALAZA,shirts,https://www.lazada.vn/products/pdp-i2582298901.html
Korean Men's Long-Sleeved Shirt with 4 Color Stripes Fashionable Ponivalaza High Quality Youthful Kate Material Soft and Cool New Model Hottrend,103950,200000,4.833333333333333,288,https://vn-live-01.slatic.net/p/5b7b502359fdab18913af462642a11c0.jpg,PONIVALAZA,shirts,https://www.lazada.vn/products/pdp-i324018264.html
"Áo sơ mi đũi nam cộc tay,cổ bẻ,lịch sự,mặc đi làm ,đi chơi đều thoải mái",99000,,4.870614035087719,456,https://filebroker-cdn.lazada.vn/kf/S680984b9968e4e81bbfa8d98b4180ec5D.jpg,Coco rochal,shirts,https://www.lazada.vn/products/pdp-i2420879831.html
"Áo Đi Biển, Áo Cổ Bẻ Họa Tiết Hawaii, Vải Kate Thái Cao Cấp",59000,90000,4.9361702127659575,94,https://vn-live-01.slatic.net/p/faba7894f8bb0e2089eec824b2e51c47.jpg,ANNASHOPHCM,shirts,https://www.lazada.vn/products/pdp-i1559477461.html
(CÓ VIDEO) Áo Sơ Mi Nam Tay Ngắn Tay Dài Vải Đũi Nhật Cao Cấp Phối Loang Màu Sắc Nét Siêu Đẹp Hot Trend Mới,58410,109000,4.890359168241966,529,https://vn-live-01.slatic.net/p/f50cf431e6bfd919759976259ec7edbe.jpg,Quang_thời_trang,shirts,https://www.lazada.vn/products/pdp-i2211448532.html
"Áo sơ mi nam tay ngắn Trắng Đen MISFIT, Vải Chéo Thái mềm mịn, co giãn, thoáng khí Sơ mi Trắng Đen Tay Ngắn BASIC",60976,219000,4.923809523809524,105,https://vn-live-01.slatic.net/p/a44ef3d2a76ade0fadef302c5a09fdc9.jpg,MISFIT CLOTHING,shirts,https://www.lazada.vn/products/pdp-i2409939519.html
Áo Sơ Mi Tay Ngắn Vải Lụa Không Nhăn LADOS - 8069,132000,205000,4.888888888888889,27,https://vn-test-11.slatic.net/p/7331ee3dff3d675abe34d76a17cbf91d.jpg,LADOS STORE,shirts,https://www.lazada.vn/products/pdp-i3076766816.html
"Áo sơ mi nam tay ngắn Trắng Đen GEN ALPHA, Vải Chéo Thái mềm mịn, co giãn, thoáng khí Sơ mi Trắng Đen Tay Ngắn BASIC",48510,209000,4.919811320754717,424,https://sg-test-11.slatic.net/p/0423f021acb29cdbb8bf42bfc2e871ba.jpg,Gen Alpha,shirts,https://www.lazada.vn/products/pdp-i2409037537.html
