ten_san_pham,gia_sale,gia_goc,rating,so_review,link_anh,shop,category,url_san_pham
Áo sơ mi nam trơn vải kate lụa mịn GEN ALPHA - chất vải thấm hút tốt - Form chuẩn công sở,38610,219000,4.892367906066537,1022,https://sg-test-11.slatic.net/p/01a26bcb8e762349b6888ab7a7544fdf.jpg,Gen Alpha,shirts,https://www.lazada.vn/products/pdp-i2409105595.html
Áo Dài Tay Gxyfz2569-Màu Xanh Lá Cây-Size M,19000,32000,,,https://sg-test-11.slatic.net/p/9575807081616b9d248ca84863b12871.jpg,VivaBags(laz0034),shirts,https://www.lazada.vn/products/pdp-i3198974741.html
Korean Men's Long-Sleeved Shirt with 4 Color Stripes Fashionable Ponivalaza High Quality Youthful Kate Material Soft and Cool New Model Hottrend,103950,200000,4.831578947368421,285,https://vn-live-01.slatic.net/p/5b7b502359fdab18913af462642a11c0.jpg,PONIVALAZA,shirts,https://www.lazada.vn/products/pdp-i324018264.html
"Áo sơ mi tay dài nam trơn cao cấp GEN ALPHA  chất kate lụa mát mẻ, đủ màu áo hộp",38610,219000,4.869184086311531,1483,https://vn-live-01.slatic.net/p/039d8682adaba5e73bd0f9437ebdcb0e.jpg,Gen Alpha,shirts,https://www.lazada.vn/products/pdp-i2409510708.html
"Áo Sơ Mi Nam Trơn Tay Dài GEN ALPHA ZA.RA cổ Đức, vải chéo mềm mịn hạn chế nhăn, nhiều màu, dễ mặc",38610,229000,4.878388278388279,1365,https://vn-live-01.slatic.net/p/f7a93021260c4ba2cc95419c1fc739f4.png,Gen Alpha,shirts,https://www.lazada.vn/products/pdp-i2409054272.html
Mrn02 men and women multicolor short-sleeved loose shirts plus size Korean students wild silk soft want 40-90kg mrn02,78000,182000,4.977822580645161,496,https://vn-live-01.slatic.net/p/f2c95c61bbbbf198424c1abbaef57a8b.png,Hanamizuki Fashion,shirts,https://www.lazada.vn/products/pdp-i2002419780.html
Áo Đũi nam cộc tay - Áo sơ mi nam cổ bẻ,97812,150000,4.846153846153846,65,https://sg-test-11.slatic.net/p/5670e8957e53764d3614b21fc8fa269f.jpg,Gia Lộc Officall,shirts,https://www.lazada.vn/products/pdp-i2574615464.html
"Men's Plain Long-Sleeved Shirt with 1 Pocket Gen Alpha, Men's Soft Twill Shirt That Reduces Wrinkles Gen455",67300,229000,4.906077348066298,543,https://sg-test-11.slatic.net/p/72b51a559b798443009d416a5c065c7d.jpg,Gen Alpha,shirts,https://www.lazada.vn/products/pdp-i2692293458.html
Áo sơ mi nam boy phố ngắn tay  vải lụa mềm mịn phối cầu vai trẻ trung sang trọng mẫu-ATC77SHOP,38532,79000,4.811320754716981,424,https://vn-live-01.slatic.net/p/fe159125b3eda0de47d40c19163d6fa4.jpg,ATC77 SHOP,shirts,https://www.lazada.vn/products/pdp-i2421498456.html
Áo sơ mi nam ngắn tay vải đũi co giãn thoáng mát form chuẩn trẻ trung sang trọng mẫu-MILIN SHOP,39000,159000,4.541666666666667,48,https://vn-live-01.slatic.net/p/ad95e5bff723b4934bc7910910b96ffc.jpg,MY LINH CLOTHING,shirts,https://www.lazada.vn/products/pdp-i2414368134.html
[HCM]Áo Sơ Mi Nam Trắng Họa Tiết Chim Bay Cao Cấp | Sơ Mi Nam Đẹp giá sinh viên,51212,59000,4.71830985915493,71,https://vn-live-01.slatic.net/p/7cd671d5ba6b3a8ffe84a0d473cdd8ae.jpg,T.A.M FASHION,shirts,https://www.lazada.vn/products/pdp-i1227623506.html
"[Only Mega 11.11 Buy 2 Get 10% Off] High-Quality Men's Short-Sleeved Shirts, Thick Fabric",73865,129000,4.798507462686567,268,https://vn-live-01.slatic.net/p/a83235bc35bb53cc7557f09b56110070.jpg,Shop CKMEN,shirts,https://www.lazada.vn/products/pdp-i1908490612.html
