ten_san_pham,gia_sale,gia_goc,rating,so_review,link_anh,shop,category,url_san_pham
"MARK RYDEN Backpack, 15.6-inch laptop bag, large-capacity travel bag, water-resistant fabric, business casual style, holiday gift,MR2900",405761,629000.0,4.9491525423728815,635.0,https://my-live-01.slatic.net/p/c602657637a983dae22fbddf1d5ffb65.jpg,MARK RYDEN,Backpacks,https://www.lazada.vn/products/pdp-i2085255263.html
Mark Ryden Original 15.6inch Laptop Man Backpack Waterproof Anti Theft Men Backpack Business Backpack Bag Male,834100,1187500.0,4.9792284866468846,574.0,https://my-live-02.slatic.net/p/81831bb727817adad87041eb3e6bf2b0.jpg,MARK RYDEN,Backpacks,https://www.lazada.vn/products/pdp-i464784192.html
MIRUIDUO | Fashionable Multi-functional Travel Backpack,187000,,4.840579710144928,70.0,https://filebroker-cdn.lazada.vn/kf/Sebb56993a7fe4a3fa379093cce40554dJ.jpg,MIRUIDUO,Backpacks,https://www.lazada.vn/products/pdp-i3196207805.html
Nam Ba Lô Laptop 15.6 Inch Túi Du Lịch Chống Nước Có Ngăn Đựng Máy Tính Cắm Trại Đi Bộ Đường Dài Trường Kinh Doanh Có Túi,330400,536000.0,4.970588235294118,69.0,https://filebroker-cdn.lazada.vn/kf/S46d10c4add8947b29543054b6a774eadp.jpg,GlobalLifestyle,Backpacks,https://www.lazada.vn/products/pdp-i3120388985.html
balo nam đi học thời trang cặp học sinh phong cách ulzzang ba lô du lịch thể thao giá rẻ,54450,65000.0,4.766076421248835,1073.0,https://vn-live-01.slatic.net/p/53b158bfac985ec7ec18cb959b599f38.jpg,XƯỞNG BALO GIÁ RẺ,Backpacks,https://www.lazada.vn/products/pdp-i2419850680.html
ARCTIC HUNTER Backpack men's large capacity business computer backpack travel backpack high school junior high school students schoolbag,139000,220000.0,4.884097035040432,1113.0,https://sg-test-11.slatic.net/p/cee3d8ddae5d3661531a9f789747f640.jpg,Polo R&L,Backpacks,https://www.lazada.vn/products/pdp-i2599278317.html
WINHUNT | Durable Multipurpose Tool Backpack Thickened,921000,1792000.0,4.891566265060241,83.0,https://filebroker-cdn.lazada.vn/kf/S0f8e18d80f4f4306b074ee2aab4fafa4X.jpg,WINHUNT TOOL BAG,Backpacks,https://www.lazada.vn/products/pdp-i3205353879.html
Balo ulzzang chống nước đi học đi chơi xuongbalothuthao thời trang BL100,37000,69000.0,4.794964028776978,278.0,https://vn-live-01.slatic.net/p/53b158bfac985ec7ec18cb959b599f38.jpg,Balo Túi Xách Giá Tận Gốc (HCM),Backpacks,https://www.lazada.vn/products/pdp-i2473958967.html
Warrior | Unisex Commuter Laptop Travel Backpack Large Capacity,321000,,4.870466321243524,204.0,https://filebroker-cdn.lazada.vn/kf/S61e8fd65d26f4a8091828486f5dd1e05F.jpg,Warrior Backpack,Backpacks,https://www.lazada.vn/products/pdp-i3196317198.html
"Balo da đi học nam nữ màu đen Base Backpack local brand Balo,Ba Lô Da Pu Thời Trang Cao Cấp VITAS VT369",189000,350000.0,5.0,4.0,https://vn-live-01.slatic.net/p/7eb77e0bd6633ffa75c2a347460843cb.jpg,VITAS( Tp HCM),Backpacks,https://www.lazada.vn/products/pdp-i3108809425.html
Sam Classic Leather Samsonite 14.1in Laptop Backpack from the Us,2900000,5800000.0,5.0,8.0,https://sg-test-11.slatic.net/p/e6913e44b85a2e80aa7d8ea7493dc34d.png,House Of Luggage,Backpacks,https://www.lazada.vn/products/pdp-i2933507094.html
Ba lô đi học cho bé lớp 3- lớp 6 chống gù đệm vai tặng kèm móc khóa sticker 118,210000,333333.0,4.865234375,512.0,https://sg-test-11.slatic.net/p/68aaaafaac656ddaceccd1e570349763.jpg,Gạo133,Backpacks,https://www.lazada.vn/products/pdp-i2663319301.html
JIFANPAUL | Large Capacity Travel & Business Laptop Backpack for Boys,188000,,4.833333333333333,12.0,https://filebroker-cdn.lazada.vn/kf/Se35b1b05c9884824ad377a7b89521ac6O.jpg,JIFANPAUL Global,Backpacks,https://www.lazada.vn/products/pdp-i3196127330.html
"Ba lô sành điệu, balô thời trang ,balô laptop hàn quốc SHINE TORE ST284",106000,290000.0,4.887755102040816,98.0,https://vn-live-01.slatic.net/p/a44515ccfd02363d766cce2d085c1a76.jpg,SHINE TORE SHOP,Backpacks,https://www.lazada.vn/products/pdp-i1761576200.html
50L Dung Tích Lớn Chiến Thuật Ba Lô Dành Cho Nam Chống Thấm Nước 3P Softback Đi Bộ Đường Dài Cắm Trại Săn Bắn Có Túi Unisex,377600,616000.0,5.0,7.0,https://filebroker-cdn.lazada.vn/kf/S9681dc55bea44fbf909cda949a17009cb.jpg,Global Merch Park,Backpacks,https://www.lazada.vn/products/pdp-i3061836481.html
ARCTIC HUNTER men's backpack ins backpack men's simple and versatile large-capacity casual travel backpack female junior high school students high school school bag,172000,286000.0,5.0,51.0,https://sg-test-11.slatic.net/p/5b3c660baf8dadb3b61d880d42dd1b52.jpg,Polo R&L,Backpacks,https://www.lazada.vn/products/pdp-i2601734270.html
Túi lớn hơn du lịch ba lô Bookbag Túi chống nước Túi làm việc cho nam giới đi du lịch 5LA-ZLZ-VN,230000,460000.0,5.0,10.0,https://sg-test-11.slatic.net/p/1f8218a5da571b047fbd033f372ca077.jpg,BF-babyyy,Backpacks,https://www.lazada.vn/products/pdp-i3173302464.html
"Balo Laptop, Balo Du Lịch Kích Thước Lớn, Balo đi học Đi Chơi Nhiều Ngăn Tiện Lợi Thời Trang và Chắc Chắn",142100,250000.0,4.865384615384615,52.0,https://vn-live-01.slatic.net/p/cc3c8a7ce3c6c9e384fef535ad8262b5.jpg,TINTIN_STORE,Backpacks,https://www.lazada.vn/products/pdp-i2824730551.html
T13 Shockproof School Backpack Designed with Soft Cushioning to Reduce Pressure When Wearing,102000,240000.0,4.873134328358209,268.0,https://vn-live-01.slatic.net/p/f534ff204c1675ce44f19ba377a84d99.png,Shop Xmen hàng thủ công,Backpacks,https://www.lazada.vn/products/pdp-i2467423168.html
MIRUIDUO | Waterproof Large Capacity Multi-functional Sports Backpack with Separate Shoe Compartment,358000,389000.0,4.72,26.0,https://filebroker-cdn.lazada.vn/kf/S793dae6bfaee4ff88689df1cb8e57c0eV.jpg,MIRUIDUO,Backpacks,https://www.lazada.vn/products/pdp-i3193764136.html
Luxurious Leather Office Backpack Zenkada Laptop Backpack with Many Spacious and Convenient Compartments - Zbl02,210000,395000.0,4.929503916449086,383.0,https://vn-live-01.slatic.net/p/9dd29a378558428c57499cea548a992e.png,ZENKA - CHUYÊN TÚI DA,Backpacks,https://www.lazada.vn/products/pdp-i1466874301.html
