ten_san_pham,gia_sale,gia_goc,rating,so_review,link_anh,shop,category,url_san_pham
ASRV Summer Casual Cartoon Print Shorts with Elastic Waist,59170,136000,4.555555555555555,18,https://sg-test-11.slatic.net/p/16fb55b921a9644abfb35b9a8864560b.png,ASRV,Shorts,https://www.lazada.vn/products/pdp-i3053252491.html
Wilson High-quality's new women's Backswing tennis sport woven shorts,109000,253899,5.0,2,https://my-live-01.slatic.net/p/3aad6fa0e45efca3eacf002d7ae50007.jpg,jingshi,Shorts,https://www.lazada.vn/products/pdp-i3121002900.html
"Men's Khaki Shorts, Fashionable Above-The-Knee Style, Youthful Khaki Shorts",70000,150000,4.757575757575758,33,https://vn-live-01.slatic.net/p/4646b0321fd35b2537b79b17a56dd909.jpg,ZUKI shop TH,Shorts,https://www.lazada.vn/products/pdp-i3139950508.html
ASRV Trendy Graphic Print Summer Shorts for Teens - Comfortable & Stylish,52380,108000,4.4,5,https://sg-test-11.slatic.net/p/c205cf65c66f3c754b224799b7c50519.png,ASRV,Shorts,https://www.lazada.vn/products/pdp-i3053159865.html
"Combo of 3 Shorts, Shorts for Men and Women, High Quality Velvet Khaki Fabric with Elastic Waistband, Cool, Soft and Smooth Qts08",65538,99000,4.7,10,https://sg-test-11.slatic.net/p/d5ddc2985ed88a5cd34e7f759c510af5.png,Tmshop 96,Shorts,https://www.lazada.vn/products/pdp-i3160099663.html
"SHORT 1- Quần short hộp nam đẹp - Chất liệu kaki mềm mịn, dầy dặn, mặc cực kỳ thoáng mát.",73780,150000,4.745454545454545,220,https://vn-live-01.slatic.net/p/afce3320d403557fea729460d0668f60.jpg,TitiShop68,Shorts,https://www.lazada.vn/products/pdp-i2399451228.html
"(18-52kg) Quần short kaki trẻ em nam, quần vải kaki túi hộp thời trang cho bé trai mẫu Z size 18-52kg, quần bé trai đi học",68600,140000,5.0,7,https://vn-live-01.slatic.net/p/2089845cf4982501d74edaeb44da8d68.jpg,Xưởng May Chi Chi 1,Shorts,https://www.lazada.vn/products/pdp-i3169732274.html
quần short kaki vải nhập(dây kéo),55440,76000,4.6891891891891895,74,https://vn-live-01.slatic.net/p/af178a3ff8c767ce9c05e570893c587c.jpg,SAM SHOP_THỜI TRANG VIỆT,Shorts,https://www.lazada.vn/products/pdp-i2028737051.html
[HCM]Quần Short Jean Nam Cotton Cao Cấp ht,61000,,4.623955431754875,359,https://vn-live-01.slatic.net/p/9e42c5164feeb4d1dd44de584b77b984.jpg,Trùm Sỉ & Lẻ,Shorts,https://www.lazada.vn/products/pdp-i1398759571.html
"Quần Short Kaki Nam (45-98 kg), Quần Short Nam AX Chất Vải Mềm, Nhiều Màu Trẻ Trung, Form Chuẩn",107910,169999,4.790697674418604,215,https://sg-test-11.slatic.net/p/031bf01b62f310203e972517f8d3ea2d.jpg,XƯỞNG SỈ TT,Shorts,https://www.lazada.vn/products/pdp-i2870068455.html
"Breathable Men's Basketball Shorts - Comfortable Loose Design for Active & Everyday Use, Modern 5"" Length",67000,136000,4.793103448275862,122,https://sg-test-11.slatic.net/p/e5afcc4b9406a062994482ae422f3072.png,LIVE GREAT,Shorts,https://www.lazada.vn/products/pdp-i3050725276.html
"COMBO 5 QUẦN Short Nam ,chất liệu vải tốt nhiều màu ( co giản nhẹ hàng bán tại xưởng may ) -therapy1989",94049,190000,4.797752808988764,89,https://vn-live-01.slatic.net/p/2ef1acabb7053e68e97eb97694ab1ef3.jpg,therapy1989,Shorts,https://www.lazada.vn/products/pdp-i2350327880.html
"Quần đùi nam có size to đến 90kg, hàng loại đẹp",79000,85000,4.866704805491991,1748,https://filebroker-cdn.lazada.vn/kf/Sd4c2e3f477c6402696269051cf06ad58f.jpg,Thời trang nam_phong cách ,Shorts,https://www.lazada.vn/products/pdp-i2008226578.html
ASRV Sports shorts men's loose thin fashion print sports trousers,68870,164000,5.0,93,https://sg-test-11.slatic.net/p/6d3f2de4c4fa4110429311a22c8f087b.jpg,ASRV,Shorts,https://www.lazada.vn/products/pdp-i2644032862.html
quần sọt kaki có khóa kéo SK02,59800,99000,4.752906976744186,688,https://vn-live-01.slatic.net/p/4fc03c3372e4570b643229d2adb1c158.jpg,FC SAM,Shorts,https://www.lazada.vn/products/pdp-i1719408669.html
"Combo 3 Quần đùi Nam Nữ basic vải da cá coton , Thoáng mát đi chơi du lịch đi biển QTS02",53700,79000,4.923076923076923,13,https://vn-live-01.slatic.net/p/78a731b8874306f2057153ab96163975.png,Tmshop 96,Shorts,https://www.lazada.vn/products/pdp-i3143494381.html
Combo of Men's Elastic Shorts with Patterns,149000,269000,4.899647887323944,568,https://vn-live-01.slatic.net/p/85a099642eab95e452a5992da58f9c3e.jpg,SEVEN BOXER,Shorts,https://www.lazada.vn/products/pdp-i2336143788.html
Quần Short Tập Gym- Yoga_ Aerobic  Nữ Cạp Cao,71000,140000,4.911819887429644,1599,https://vn-live-01.slatic.net/p/b28b2d681255170573012b666153d515.jpg,xinhlunglinh SPORT,Shorts,https://www.lazada.vn/products/pdp-i1302724328.html
Quần short nam thể thao 2 túi kéo khoá vải thun lạnh dày đẹp,49000,59000,4.860557053009884,5565,https://vn-live-01.slatic.net/p/mdc/097c53f1a98e5848dedb186eb60de561.jpg,Diorgino,Shorts,https://www.lazada.vn/products/pdp-i1233528324.html
"Quần đùi nữ ,quần ngắn lụa phi,satin mặc ngủ,mặc trong váy,quần ngắn mặc nhà lụa mềm(40-80 kg),quần ngủ",24750,55000,4.958549222797927,193,https://vn-live-01.slatic.net/p/388749694377c203bd20f526e5227985.jpg,Đồ bộ mặc nhà toleVN,Shorts,https://www.lazada.vn/products/pdp-i2215268560.html
Quần sọt short lửng đùi nam titan phi tiêu chất umi thun xốp thể thao thoáng mát cao cấp - Tokyo fashion,42000,80000,4.612903225806452,62,https://vn-live-01.slatic.net/p/e542f9cd67bb678144f5cd4c2cf78a66.jpg,tokyo.shop,Shorts,https://www.lazada.vn/products/pdp-i2326940048.html
