ten_san_pham,gia_sale,gia_goc,rating,so_review,link_anh,shop,category,url_san_pham
Giày tây da mềm cao cấp đế khâu sẵng size từ 38 đến 43 thời thượng,132000,195000,4.8100158982511925,1258,https://vn-live-01.slatic.net/p/2f32312c36d75cd8593d0819714b1684.jpg,Lesangshop,Formal Shoes,https://www.lazada.vn/products/pdp-i205768352.html
Giày Tây Nam Đế Khâu Siêu Bền [QĐ] Thiết Kế Chỉn Chu Tỉ Mỉ Kiểu Dáng Thời Thượng Sang Trọng,129000,200000,4.832,375,https://sg-live-01.slatic.net/p/bb17f6714d775397085297eb3c98a677.jpg,SANGSPORTS,Formal Shoes,https://www.lazada.vn/products/pdp-i1794653114.html
"Giày mọi nam - Giày  lười nam da bò cao cấp , đế khâu 2 lớp siêu đẹp chống nước siêu bền -p1",139000,229000,4.490678598061148,1341,https://vn-live-01.slatic.net/p/e4aea533c6af0a3362bfa5422e665f10.jpg,GIÀY DA NAM 1581430965,Formal Shoes,https://www.lazada.vn/products/pdp-i866018521.html
QiaoYiLuo New soft leather men's shoes black casual one-pedal men's shoes soft-soled driving work shoes fashionable and comfortable dad shoes,138600,220000,5.0,1,https://sg-test-11.slatic.net/p/b8fe498587e1d2841c713578a517b4c9.jpg,Amandad Store,Formal Shoes,https://www.lazada.vn/products/pdp-i2879847686.html
Giày tây nam tăng chiều cao 5cm da mềm đế khâu,179000,350000,4.902439024390244,41,https://vn-live-01.slatic.net/p/bd5bef308dc08b9900e6ff0099e6e984.jpg,Lesangshop,Formal Shoes,https://www.lazada.vn/products/pdp-i3020982084.html
QiaoYiLuo Men's Moccasin Casual Shoes Flat Slip On Shoes Men's Dress Casual Shoes,125100,159000,4.567164179104478,134,https://sg-test-11.slatic.net/p/eed923a2406b3ef48bd2b07c043bd321.jpg,Amandad Store,Formal Shoes,https://www.lazada.vn/products/pdp-i2803399341.html
"Giày tây nam trung niên mũi tròn, giày tặng cha, tặng bố, đế mềm khâu sẵn",151000,250000,4.833333333333333,12,https://vn-live-01.slatic.net/p/25ae77eda677bc52ec2427ea4837a1a1.jpg,Lesangshop,Formal Shoes,https://www.lazada.vn/products/pdp-i3069580845.html
"E3 Men's Pu Leather Loafers with Soft, Comfortable Sole - New Black Shoes",85000,150000,4.642487046632124,193,https://vn-live-01.slatic.net/p/13f04bc38304cadbfa025d6c8688556e.jpg,Shop-MinhNhat,Formal Shoes,https://www.lazada.vn/products/pdp-i2452309001.html
ISARO Giày Da Nam Mùa Xuân Giày Thường Ngày Ngoài Trời Thoáng Khí Cho Nam Giày Da Nam Thoáng Khí,209000,418000,4.666666666666667,6,https://sg-test-11.slatic.net/p/6d627fe2a790957ebb985e94de5cef4a.jpg,ISARO STORE,Formal Shoes,https://www.lazada.vn/products/pdp-i2998533022.html
"Giày tây nam da mềm, đế cao, đã khâu đế, size từ 38 đến 43 thời thượng - GD LAZA",122000,250000,4.875,112,https://vn-live-01.slatic.net/p/00e010a987f45b51c6b24e35d66672ea.jpg,Lesangshop,Formal Shoes,https://www.lazada.vn/products/pdp-i2356085280.html
