ten_san_pham,gia_sale,gia_goc,rating,so_review,link_anh,shop,category,url_san_pham
Dép bít mũi siêu nhẹ DUWA - Hàng chính hãng - LN129,59900,120000,4.935855263157895,608,https://vn-live-01.slatic.net/p/2ed50c2cc5acaff58d9ac54c694cc127.jpg,L2L SHOP,Flip Flops & Sandals,https://www.lazada.vn/products/pdp-i2277969128.html
"Men's Sandals with Closed Toe, Molded in One Piece, Ultra Light, 6cm High Sole, Duwa - Genuine Product - Ln557",62300,125000,5.0,1,https://vn-live-01.slatic.net/p/df4d93b5ec42614cc5e4f41b741fbfb8.jpg,L2L SHOP,Flip Flops & Sandals,https://www.lazada.vn/products/pdp-i3251290442.html
"[JOMOO | Customizable Shower Enclosure,JOMOO | Customizable Shower Enclosure,]",102000,43224000,4.666666666666667,15,https://filebroker-cdn.lazada.vn/kf/S1cc0eb2a61d44c7db372811db71dd62aA.jpg,Jomoo Official Flagship Store,Flip Flops & Sandals,https://www.lazada.vn/products/pdp-i3226973748.html
Wooden Striped Cross-Strap Sandals (Men),64000,97000,4.891891891891892,37,https://vn-live-01.slatic.net/p/c67ee910bb28cff1246bae14b9268c7b.jpg,ShopDepDW,Flip Flops & Sandals,https://www.lazada.vn/products/pdp-i2604261807.html
"E3 Men's Pu Leather Loafers with Soft, Comfortable Sole - New Black Shoes",85000,150000,4.642487046632124,193,https://vn-live-01.slatic.net/p/13f04bc38304cadbfa025d6c8688556e.jpg,Shop-MinhNhat,Flip Flops & Sandals,https://www.lazada.vn/products/pdp-i2452309001.html
Sandals for men new style trendy fashion soft bottom thick bottom height increase casual outdoor waterproof anti-slip seaside beach shoes fishing hiking trace wading slides driving dual-use flip flops men's slippers,226981,350000,4.8,10,https://my-live-01.slatic.net/p/89635f522c151c777254c21a1f8b1720.jpg,THCA,Flip Flops & Sandals,https://www.lazada.vn/products/pdp-i3075292581.html
"Châu Âu và Mỹ dày gót dép, đế dày mở ngón chân Flip Flops, thời trang vuông Toe cao gót",126386,999999,,,https://vn-live-01.slatic.net/p/42b5d20af38e2d5eebff68f9f334d76c.jpg_webp,FEEDMALL,Flip Flops & Sandals,https://www.lazada.vn/products/pdp-i2522132908.html
[Hoàn Tiền 15%]Dép nữ quai hậu nhựa dành cho mọi lứa tuổi,48020,85000,4.773542600896861,892,https://vn-live-01.slatic.net/p/8095b9b091a07a73466cc296ad3048af.jpg,Bon Candy (Hà Nội),Flip Flops & Sandals,https://www.lazada.vn/products/pdp-i1207724566.html
"Genuine Duwa Men's Cross-Strap Slippers Made of Lightweight, Soft Eva Material, Anti-Wear Sole, Non-Slip, Waterproof, Smooth Holes",68310,99000,4.913043478260869,230,https://sg-test-11.slatic.net/p/871dc02ed7c83915146efe83ebb31919.jpg,fooldaddy ,Flip Flops & Sandals,https://www.lazada.vn/products/pdp-i3043936297.html
Vỏ gối thiết kế hiện đại chống bụi,7700,11600,4.878293601003764,2391,https://vn-live-01.slatic.net/p/6a1226dab9fc90eb1fd4e072a16a763f.jpg,RE3YE0.Selection,Flip Flops & Sandals,https://www.lazada.vn/products/pdp-i2514188544.html
"Dép Nam Đế Dày Mùa Hè – Chống Trượt, Chống Mài Mòn, Phong Cách Đôi Thoải Mái!",20100,28200,4.962701612903226,992,https://vn-live-01.slatic.net/p/84ae563a86673d3847b82fded426f989.jpg,RQJHEO.Selection,Flip Flops & Sandals,https://www.lazada.vn/products/pdp-i2525934190.html
